job_id,category,workload_family,gpus,gpu_count_required,gpu_type_required,cpu_required,memory_required_gb,duration,duration_h,power_kw,e_kw,power,earliest_start,latest_start,slot_minutes,runtime_hours_sampled,source_trace_job
synthetic_00186,preprocessing,preprocessing,1,1,,4.0,14.900390625,1,0.25,0.35,0.35,0.00035,55,63,15,0.0925,openb-pod-0817
synthetic_00187,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.25,0.25,0.00025,32,36,15,0.023889,openb-pod-3527
synthetic_00188,preprocessing,preprocessing,1,1,,4.152,10.3515625,1,0.25,0.35,0.35,0.00035,77,85,15,0.007778,openb-pod-2372
synthetic_00189,preprocessing,preprocessing,1,1,,11.4,47.0,4,1.0,0.07,0.07,7e-05,80,86,15,0.959444,openb-pod-4207
synthetic_00190,preprocessing,preprocessing,1,1,,4.0,29.8017578125,5,1.25,0.25,0.25,0.00025,53,61,15,1.075833,openb-pod-2598
synthetic_00191,fine_tuning,fine_tuning,1,1,T4,11.4,76.0,3,0.75,0.07,0.07,7e-05,0,9,15,0.660833,openb-pod-7970
synthetic_00192,preprocessing,preprocessing,1,1,,15.2,79.0,1,0.25,0.35,0.35,0.00035,7,16,15,0.053333,openb-pod-5690
synthetic_00193,preprocessing,preprocessing,1,1,,18.708,63.0,1,0.25,0.35,0.35,0.00035,29,38,15,0.22,openb-pod-0952
synthetic_00194,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,61,72,15,0.003889,openb-pod-7072
synthetic_00195,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,82,88,15,0.086389,openb-pod-0042
synthetic_00196,fine_tuning,fine_tuning,1,1,G2,4.0,30.517578125,2,0.5,0.35,0.35,0.00035,33,44,15,0.264167,openb-pod-6930
synthetic_00197,fine_tuning,fine_tuning,1,1,P100,4.0,22.3515625,11,2.75,0.25,0.25,0.00025,30,43,15,2.516389,openb-pod-2076
synthetic_00198,preprocessing,preprocessing,1,1,,18.708,63.0,1,0.25,0.25,0.25,0.00025,3,15,15,0.176111,openb-pod-4365
synthetic_00199,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,29,39,15,0.042222,openb-pod-0630
synthetic_00200,preprocessing,preprocessing,1,1,,16.0,32.0,5,1.25,0.25,0.25,0.00025,84,91,15,1.018056,openb-pod-0806
