job_id,assigned_cluster,start_hour,end_hour,start_slot,end_slot,duration,duration_h,power,gpus,gpu_count_required,gpu_type_required,cpu_required,memory_required_gb,slot_minutes
synthetic_04669,cluster_v100m32,52,54,52,54,2,0.5,0.00025,1,1,V100M16|V100M32,11.4,47.0,15
synthetic_04670,cluster_p100,11,12,11,12,1,0.25,0.00025,1,1,P100,11.908,46.0,15
synthetic_04671,cluster_g3,21,22,21,22,1,0.25,0.00035,1,1,,18.708,63.0,15
synthetic_04672,cluster_t4,27,30,27,30,3,0.75,7e-05,1,1,,4.0,14.900390625,15
synthetic_04673,cluster_t4,57,58,57,58,1,0.25,7e-05,1,1,T4,4.0,29.8017578125,15
synthetic_04674,cluster_g2,58,59,58,59,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_04675,cluster_g2,47,48,47,48,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04676,cluster_t4,35,36,35,36,1,0.25,7e-05,1,1,T4,11.3,48.0,15
synthetic_04677,cluster_v100m32,42,43,42,43,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04678,cluster_t4,59,62,59,62,3,0.75,7e-05,1,1,,18.708,63.0,15
synthetic_04679,cluster_g3,43,49,43,49,6,1.5,0.00035,1,1,,8.0,29.8017578125,15
synthetic_04680,cluster_g2,88,89,88,89,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04681,cluster_t4,13,14,13,14,1,0.25,7e-05,1,1,T4,11.4,47.0,15
synthetic_04682,cluster_t4,60,71,60,71,11,2.75,7e-05,1,1,T4,11.4,47.0,15
synthetic_04683,cluster_p100,83,84,83,84,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04684,cluster_g2,33,34,33,34,1,0.25,0.00035,1,1,G2,11.3,48.0,15
synthetic_04685,cluster_v100m32,88,89,88,89,1,0.25,0.00025,1,1,,4.0,22.3515625,15
synthetic_04686,cluster_p100,87,88,87,88,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04687,cluster_p100,41,43,41,43,2,0.5,0.00025,1,1,G2|P100|T4|V100M16|V100M32,11.4,47.0,15
synthetic_04688,cluster_g2,51,58,51,58,7,1.75,0.00035,1,1,,11.3,48.0,15
synthetic_04689,cluster_g2,82,85,82,85,3,0.75,0.00035,1,1,,11.3,48.0,15
synthetic_04690,cluster_t4,37,40,37,40,3,0.75,7e-05,1,1,T4,11.3,48.0,15
synthetic_04691,cluster_g2,29,30,29,30,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04692,cluster_v100m16,72,73,72,73,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04693,cluster_p100,70,72,70,72,2,0.5,0.00025,1,1,,16.0,32.0,15
synthetic_04694,cluster_g2,48,49,48,49,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_04695,cluster_v100m32,26,27,26,27,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04696,cluster_t4,78,79,78,79,1,0.25,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_04697,cluster_g2,64,66,64,66,2,0.5,0.00035,1,1,G2,11.4,47.0,15
synthetic_04698,cluster_g2,56,67,56,67,11,2.75,0.00035,1,1,,11.908,46.0,15
synthetic_04699,cluster_v100m32,17,19,17,19,2,0.5,0.00025,1,1,,11.908,46.0,15
synthetic_04700,cluster_p100,8,9,8,9,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04701,cluster_p100,29,30,29,30,1,0.25,0.00025,1,1,,11.908,46.0,15
synthetic_04702,cluster_g3,46,47,46,47,1,0.25,0.00035,1,1,,11.3,48.0,15
synthetic_04703,cluster_g2,55,56,55,56,1,0.25,0.00035,1,1,G2,11.3,48.0,15
synthetic_04704,cluster_p100,42,43,42,43,1,0.25,0.00025,1,1,P100|V100M16|V100M32,11.3,48.0,15
synthetic_04705,cluster_p100,71,72,71,72,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04706,cluster_t4,27,42,27,42,15,3.75,7e-05,1,1,T4,8.0,29.8017578125,15
synthetic_04707,cluster_g3,71,75,71,75,4,1.0,0.00035,1,1,,4.0,30.517578125,15
synthetic_04708,cluster_v100m32,37,38,37,38,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04709,cluster_g3,78,81,78,81,3,0.75,0.00035,1,1,,6.0,29.8017578125,15
synthetic_04710,cluster_p100,86,87,86,87,1,0.25,0.00025,1,1,,11.4,47.0,15
synthetic_04711,cluster_v100m32,0,2,0,2,2,0.5,0.00025,1,1,,16.4,123.0,15
synthetic_04712,cluster_g3,33,37,33,37,4,1.0,0.00035,1,1,,11.9,76.0,15
synthetic_04713,cluster_v100m32,16,17,16,17,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04714,cluster_p100,59,60,59,60,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_04715,cluster_v100m16,1,2,1,2,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04716,cluster_g2,29,30,29,30,1,0.25,0.00035,1,1,,8.0,29.8017578125,15
synthetic_04717,cluster_g3,13,15,13,15,2,0.5,0.00035,1,1,,11.4,47.0,15
synthetic_04718,cluster_v100m16,31,32,31,32,1,0.25,0.00025,1,1,V100M16,11.3,48.0,15
synthetic_04719,cluster_v100m32,9,10,9,10,1,0.25,0.00025,1,1,,15.7,57.0,15
synthetic_04720,cluster_t4,84,85,84,85,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_04721,cluster_p100,30,32,30,32,2,0.5,0.00025,1,1,,6.0,18.0,15
synthetic_04722,cluster_g3,12,13,12,13,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04723,cluster_v100m32,51,52,51,52,1,0.25,0.00025,1,1,,9.81,40.5859375,15
synthetic_04724,cluster_g2,39,40,39,40,1,0.25,0.00035,1,1,G2,24.2,91.0,15
synthetic_04725,cluster_v100m32,84,85,84,85,1,0.25,0.00025,1,1,,8.0,29.8017578125,15
synthetic_04726,cluster_g2,47,50,47,50,3,0.75,0.00035,1,1,G2,11.3,48.0,15
synthetic_04727,cluster_g3,50,51,50,51,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04728,cluster_v100m16,72,73,72,73,1,0.25,0.00025,1,1,,12.0,16.0,15
synthetic_04729,cluster_t4,37,38,37,38,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_04730,cluster_v100m16,82,83,82,83,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04731,cluster_g3,3,5,3,5,2,0.5,0.00035,1,1,,11.4,47.0,15
synthetic_04732,cluster_t4,32,33,32,33,1,0.25,7e-05,1,1,,9.81,40.5859375,15
synthetic_04733,cluster_v100m32,70,74,70,74,4,1.0,0.00025,1,1,P100|V100M16|V100M32,11.4,47.0,15
synthetic_04734,cluster_g3,8,10,8,10,2,0.5,0.00035,1,1,,3.152,5.46875,15
synthetic_04735,cluster_v100m32,71,72,71,72,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04736,cluster_t4,24,25,24,25,1,0.25,7e-05,1,1,T4,11.908,46.0,15
synthetic_04737,cluster_g2,7,8,7,8,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_04738,cluster_g2,41,42,41,42,1,0.25,0.00035,1,1,G2,6.0,32.0,15
synthetic_04739,cluster_t4,23,24,23,24,1,0.25,7e-05,1,1,T4,11.3,48.0,15
synthetic_04740,cluster_t4,3,4,3,4,1,0.25,7e-05,1,1,,4.152,10.3515625,15
synthetic_04741,cluster_v100m32,89,90,89,90,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04742,cluster_v100m32,51,60,51,60,9,2.25,0.00025,1,1,,4.0,22.3515625,15
synthetic_04743,cluster_g2,20,21,20,21,1,0.25,0.00035,1,1,,6.0,6.0,15
synthetic_04744,cluster_g2,44,51,44,51,7,1.75,0.00035,1,1,,8.0,16.0,15
synthetic_04745,cluster_v100m16,72,74,72,74,2,0.5,0.00025,1,1,,11.4,47.0,15
synthetic_04746,cluster_p100,21,24,21,24,3,0.75,0.00025,1,1,,15.7,57.0,15
synthetic_04747,cluster_t4,7,8,7,8,1,0.25,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_04748,cluster_t4,81,83,81,83,2,0.5,7e-05,1,1,T4,11.908,46.0,15
synthetic_04749,cluster_g3,70,71,70,71,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_04750,cluster_t4,21,23,21,23,2,0.5,7e-05,1,1,,11.908,46.0,15
synthetic_04751,cluster_g2,17,30,17,30,13,3.25,0.00035,1,1,,18.708,63.0,15
synthetic_04752,cluster_v100m16,66,69,66,69,3,0.75,0.00025,1,1,,11.908,46.0,15
synthetic_04753,cluster_v100m16,82,83,82,83,1,0.25,0.00025,1,1,,11.4,47.0,15
synthetic_04754,cluster_v100m32,40,42,40,42,2,0.5,0.00025,1,1,V100M32,11.4,47.0,15
synthetic_04755,cluster_p100,5,6,5,6,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04756,cluster_g2,25,26,25,26,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04757,cluster_t4,88,89,88,89,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_04758,cluster_g2,10,12,10,12,2,0.5,0.00035,1,1,,6.0,18.0,15
synthetic_04759,cluster_v100m32,71,74,71,74,3,0.75,0.00025,1,1,,15.7,57.0,15
synthetic_04760,cluster_v100m16,5,6,5,6,1,0.25,0.00025,1,1,,15.7,57.0,15
synthetic_04761,cluster_v100m16,8,10,8,10,2,0.5,0.00025,1,1,,11.908,46.0,15
synthetic_04762,cluster_t4,24,25,24,25,1,0.25,7e-05,1,1,T4,12.0,15.0,15
synthetic_04763,cluster_t4,18,30,18,30,12,3.0,7e-05,1,1,,16.0,32.0,15
synthetic_04764,cluster_v100m16,76,78,76,78,2,0.5,0.00025,1,1,V100M16|V100M32,11.4,76.0,15
synthetic_04765,cluster_t4,49,50,49,50,1,0.25,7e-05,1,1,,8.0,29.8017578125,15
synthetic_04766,cluster_g2,21,22,21,22,1,0.25,0.00035,1,1,,18.708,63.0,15
synthetic_04767,cluster_v100m32,92,93,92,93,1,0.25,0.00025,1,1,,6.0,6.0,15
synthetic_04768,cluster_t4,67,68,67,68,1,0.25,7e-05,1,1,T4,12.0,16.0,15
synthetic_04769,cluster_v100m16,93,95,93,95,2,0.5,0.00025,1,1,,12.0,32.0,15
synthetic_04770,cluster_t4,47,50,47,50,3,0.75,7e-05,1,1,,11.3,48.0,15
synthetic_04771,cluster_t4,42,44,42,44,2,0.5,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_04772,cluster_t4,57,58,57,58,1,0.25,7e-05,1,1,,11.3,48.0,15
synthetic_04773,cluster_v100m16,92,93,92,93,1,0.25,0.00025,1,1,P100|V100M16|V100M32,16.0,32.0,15
synthetic_04774,cluster_p100,80,81,80,81,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04775,cluster_v100m32,25,27,25,27,2,0.5,0.00025,1,1,,11.4,76.0,15
synthetic_04776,cluster_v100m16,67,68,67,68,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04777,cluster_t4,7,9,7,9,2,0.5,7e-05,1,1,,3.152,5.46875,15
synthetic_04778,cluster_g3,91,94,91,94,3,0.75,0.00035,1,1,,9.81,40.5859375,15
synthetic_04779,cluster_t4,33,40,33,40,7,1.75,7e-05,1,1,T4,4.0,14.900390625,15
synthetic_04780,cluster_p100,69,70,69,70,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04781,cluster_v100m32,35,39,35,39,4,1.0,0.00025,1,1,,12.0,15.0,15
synthetic_04782,cluster_v100m16,82,84,82,84,2,0.5,0.00025,1,1,,9.81,40.5859375,15
synthetic_04783,cluster_v100m16,78,81,78,81,3,0.75,0.00025,1,1,,15.7,57.0,15
synthetic_04784,cluster_v100m32,46,47,46,47,1,0.25,0.00025,1,1,V100M32,18.708,63.0,15
synthetic_04785,cluster_t4,32,39,32,39,7,1.75,7e-05,1,1,,4.0,14.900390625,15
synthetic_04786,cluster_t4,7,9,7,9,2,0.5,7e-05,1,1,T4,4.0,14.900390625,15
synthetic_04787,cluster_t4,28,29,28,29,1,0.25,7e-05,1,1,,15.4,88.0,15
synthetic_04788,cluster_v100m16,90,91,90,91,1,0.25,0.00025,1,1,P100|V100M16|V100M32,8.0,16.0,15
synthetic_04789,cluster_t4,60,61,60,61,1,0.25,7e-05,1,1,T4,11.4,47.0,15
synthetic_04790,cluster_v100m16,31,32,31,32,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04791,cluster_v100m32,68,69,68,69,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04792,cluster_p100,77,78,77,78,1,0.25,0.00025,1,1,,11.908,46.0,15
synthetic_04793,cluster_t4,18,19,18,19,1,0.25,7e-05,1,1,T4,6.0,12.0,15
synthetic_04794,cluster_v100m16,77,78,77,78,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04795,cluster_t4,73,81,73,81,8,2.0,7e-05,1,1,T4,11.908,46.0,15
synthetic_04796,cluster_g3,39,40,39,40,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_04797,cluster_g3,30,44,30,44,14,3.5,0.00035,1,1,,11.908,46.0,15
synthetic_04798,cluster_t4,3,5,3,5,2,0.5,7e-05,1,1,T4,15.7,57.0,15
synthetic_04799,cluster_v100m32,39,40,39,40,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04800,cluster_v100m16,63,64,63,64,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04801,cluster_p100,77,78,77,78,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04802,cluster_p100,48,49,48,49,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04803,cluster_g2,83,84,83,84,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04804,cluster_t4,18,19,18,19,1,0.25,7e-05,1,1,,15.7,57.0,15
synthetic_04805,cluster_v100m16,81,83,81,83,2,0.5,0.00025,1,1,P100|T4|V100M16|V100M32,9.81,40.5859375,15
synthetic_04806,cluster_v100m16,7,8,7,8,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04807,cluster_g3,63,64,63,64,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04808,cluster_v100m16,59,61,59,61,2,0.5,0.00025,1,1,,8.0,29.8017578125,15
synthetic_04809,cluster_t4,78,81,78,81,3,0.75,7e-05,1,1,T4,12.0,23.0,15
synthetic_04810,cluster_v100m16,9,10,9,10,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04811,cluster_p100,34,35,34,35,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04812,cluster_p100,76,77,76,77,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_04813,cluster_v100m16,93,94,93,94,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04814,cluster_t4,24,26,24,26,2,0.5,7e-05,1,1,T4,4.0,14.900390625,15
synthetic_04815,cluster_t4,22,24,22,24,2,0.5,7e-05,1,1,,3.152,5.46875,15
synthetic_04816,cluster_g3,91,94,91,94,3,0.75,0.00035,1,1,,11.9,76.0,15
synthetic_04817,cluster_t4,40,42,40,42,2,0.5,7e-05,1,1,,6.0,12.0,15
synthetic_04818,cluster_g2,64,65,64,65,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_04819,cluster_g3,10,16,10,16,6,1.5,0.00035,1,1,,3.152,5.46875,15
synthetic_04820,cluster_g3,91,92,91,92,1,0.25,0.00035,1,1,,2.0,16.0,15
synthetic_04821,cluster_t4,91,92,91,92,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_04822,cluster_v100m16,7,11,7,11,4,1.0,0.00025,1,1,,9.81,40.5859375,15
synthetic_04823,cluster_p100,0,1,0,1,1,0.25,0.00025,1,1,,8.0,29.8017578125,15
synthetic_04824,cluster_p100,56,70,56,70,14,3.5,0.00025,1,1,,9.81,40.5859375,15
synthetic_04825,cluster_g3,0,3,0,3,3,0.75,0.00035,1,1,,15.7,57.0,15
synthetic_04826,cluster_t4,22,23,22,23,1,0.25,7e-05,1,1,T4,11.9,76.0,15
synthetic_04827,cluster_t4,0,1,0,1,1,0.25,7e-05,1,1,,11.908,46.0,15
synthetic_04828,cluster_g2,48,54,48,54,6,1.5,0.00035,1,1,G2,8.0,16.0,15
synthetic_04829,cluster_g2,44,45,44,45,1,0.25,0.00035,1,1,,18.708,63.0,15
synthetic_04830,cluster_v100m16,16,17,16,17,1,0.25,0.002,8,8,,64.2,257.0,15
synthetic_04831,cluster_t4,71,72,71,72,1,0.25,7e-05,1,1,T4,11.908,46.0,15
synthetic_04832,cluster_v100m32,73,74,73,74,1,0.25,0.00025,1,1,V100M16|V100M32,11.4,47.0,15
synthetic_04833,cluster_p100,51,55,51,55,4,1.0,0.00025,1,1,,4.0,30.517578125,15
synthetic_04834,cluster_t4,61,62,61,62,1,0.25,7e-05,1,1,,4.152,10.3515625,15
synthetic_04835,cluster_g2,89,90,89,90,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04836,cluster_v100m16,14,15,14,15,1,0.25,0.00025,1,1,V100M16|V100M32,18.708,63.0,15
synthetic_04837,cluster_g3,31,37,31,37,6,1.5,0.00035,1,1,,3.152,5.46875,15
synthetic_04838,cluster_t4,6,19,6,19,13,3.25,7e-05,1,1,T4,9.81,40.5859375,15
synthetic_04839,cluster_t4,10,11,10,11,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_04840,cluster_v100m32,50,55,50,55,5,1.25,0.00025,1,1,,16.0,32.0,15
synthetic_04841,cluster_g2,56,57,56,57,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04842,cluster_t4,25,26,25,26,1,0.25,7e-05,1,1,T4,8.0,29.8017578125,15
synthetic_04843,cluster_v100m16,33,34,33,34,1,0.25,0.00025,1,1,,18.708,63.0,15
synthetic_04844,cluster_v100m32,57,58,57,58,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04845,cluster_v100m32,69,70,69,70,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04846,cluster_p100,27,28,27,28,1,0.25,0.00025,1,1,,4.0,29.8017578125,15
synthetic_04847,cluster_g2,26,31,26,31,5,1.25,0.00035,1,1,,15.2,79.0,15
synthetic_04848,cluster_g2,41,42,41,42,1,0.25,0.00035,1,1,G2,3.152,5.46875,15
synthetic_04849,cluster_t4,84,92,84,92,8,2.0,7e-05,1,1,,11.3,48.0,15
synthetic_04850,cluster_t4,46,51,46,51,5,1.25,7e-05,1,1,T4,15.2,79.0,15
synthetic_04851,cluster_g3,15,16,15,16,1,0.25,0.00035,1,1,,6.0,6.0,15
synthetic_04852,cluster_g2,28,29,28,29,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04853,cluster_g3,17,20,17,20,3,0.75,0.00035,1,1,,24.2,91.0,15
synthetic_04854,cluster_g2,37,39,37,39,2,0.5,0.00035,1,1,G2,11.908,46.0,15
synthetic_04855,cluster_p100,87,88,87,88,1,0.25,0.00025,1,1,,8.0,29.8017578125,15
synthetic_04856,cluster_t4,46,59,46,59,13,3.25,7e-05,1,1,T4,4.0,22.3515625,15
synthetic_04857,cluster_t4,93,94,93,94,1,0.25,7e-05,1,1,T4,16.0,32.0,15
synthetic_04858,cluster_p100,59,60,59,60,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04859,cluster_g2,84,89,84,89,5,1.25,0.00035,1,1,G2,11.4,47.0,15
synthetic_04860,cluster_p100,23,25,23,25,2,0.5,0.00025,1,1,,11.3,48.0,15
synthetic_04861,cluster_t4,24,25,24,25,1,0.25,7e-05,1,1,T4,11.3,48.0,15
synthetic_04862,cluster_v100m16,77,93,77,93,16,4.0,0.00025,1,1,,8.0,29.8017578125,15
synthetic_04863,cluster_t4,13,17,13,17,4,1.0,7e-05,1,1,T4,11.4,47.0,15
synthetic_04864,cluster_v100m16,33,34,33,34,1,0.25,0.00025,1,1,,4.152,10.3515625,15
synthetic_04865,cluster_v100m16,12,13,12,13,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04866,cluster_g3,38,44,38,44,6,1.5,0.00035,1,1,,14.9,72.0,15
synthetic_04867,cluster_t4,83,85,83,85,2,0.5,7e-05,1,1,T4,8.0,29.8017578125,15
synthetic_04868,cluster_t4,48,49,48,49,1,0.25,7e-05,1,1,,12.0,24.0,15
synthetic_04869,cluster_p100,33,39,33,39,6,1.5,0.00025,1,1,P100,4.0,22.3515625,15
synthetic_04870,cluster_g3,26,27,26,27,1,0.25,0.00035,1,1,,16.0,32.0,15
synthetic_04871,cluster_v100m32,88,90,88,90,2,0.5,0.00025,1,1,,3.152,5.46875,15
synthetic_04872,cluster_t4,49,52,49,52,3,0.75,7e-05,1,1,,16.0,32.0,15
synthetic_04873,cluster_v100m32,75,77,75,77,2,0.5,0.00025,1,1,,9.81,40.5859375,15
synthetic_04874,cluster_t4,94,95,94,95,1,0.25,7e-05,1,1,,1.0,2.0,15
synthetic_04875,cluster_p100,36,37,36,37,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04876,cluster_t4,90,91,90,91,1,0.25,7e-05,1,1,,11.908,46.0,15
synthetic_04877,cluster_g3,75,76,75,76,1,0.25,0.00035,1,1,,11.4,47.0,15
synthetic_04878,cluster_v100m16,26,33,26,33,7,1.75,0.00025,1,1,,3.152,5.46875,15
synthetic_04879,cluster_g3,91,96,91,96,5,1.25,0.00035,1,1,,9.81,40.5859375,15
synthetic_04880,cluster_g2,36,40,36,40,4,1.0,0.00035,1,1,G2,11.4,47.0,15
synthetic_04881,cluster_v100m32,69,72,69,72,3,0.75,0.00025,1,1,V100M16|V100M32,11.4,47.0,15
synthetic_04882,cluster_v100m16,77,79,77,79,2,0.5,0.00025,1,1,V100M16|V100M32,11.3,48.0,15
synthetic_04883,cluster_p100,21,22,21,22,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04884,cluster_g2,29,30,29,30,1,0.25,0.00035,1,1,,4.0,14.900390625,15
synthetic_04885,cluster_t4,75,76,75,76,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_04886,cluster_p100,44,45,44,45,1,0.25,0.00025,1,1,,14.2,57.0,15
synthetic_04887,cluster_p100,29,39,29,39,10,2.5,0.00025,1,1,,14.9,72.0,15
synthetic_04888,cluster_p100,30,31,30,31,1,0.25,0.00025,1,1,,15.7,57.0,15
synthetic_04889,cluster_t4,73,74,73,74,1,0.25,7e-05,1,1,,11.4,47.0,15
synthetic_04890,cluster_t4,12,15,12,15,3,0.75,7e-05,1,1,,4.0,29.8017578125,15
synthetic_04891,cluster_g2,76,82,76,82,6,1.5,0.00035,1,1,,4.0,29.8017578125,15
synthetic_04892,cluster_v100m32,82,83,82,83,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04893,cluster_g3,19,20,19,20,1,0.25,0.00035,1,1,,4.0,14.900390625,15
synthetic_04894,cluster_t4,0,1,0,1,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_04895,cluster_g3,62,63,62,63,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_04896,cluster_t4,82,83,82,83,1,0.25,7e-05,1,1,T4,8.0,29.8017578125,15
synthetic_04897,cluster_v100m16,74,76,74,76,2,0.5,0.00025,1,1,,11.4,47.0,15
synthetic_04898,cluster_t4,89,90,89,90,1,0.25,7e-05,1,1,T4,4.0,22.3515625,15
synthetic_04899,cluster_t4,83,84,83,84,1,0.25,7e-05,1,1,T4,11.908,46.0,15
synthetic_04900,cluster_g2,69,70,69,70,1,0.25,0.00035,1,1,G2,11.3,48.0,15
synthetic_04901,cluster_v100m16,78,85,78,85,7,1.75,0.00025,1,1,,11.908,46.0,15
synthetic_04902,cluster_p100,85,86,85,86,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04903,cluster_v100m16,50,55,50,55,5,1.25,0.00025,1,1,V100M16|V100M32,16.0,32.0,15
synthetic_04904,cluster_t4,32,33,32,33,1,0.25,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_04905,cluster_g2,94,95,94,95,1,0.25,0.0014,4,4,G2,32.2,129.0,15
synthetic_04906,cluster_v100m16,4,5,4,5,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04907,cluster_g3,11,20,11,20,9,2.25,0.00035,1,1,,11.4,76.0,15
synthetic_04908,cluster_p100,90,91,90,91,1,0.25,0.00025,1,1,,4.152,10.3515625,15
synthetic_04909,cluster_p100,10,11,10,11,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_04910,cluster_v100m32,26,28,26,28,2,0.5,0.00025,1,1,V100M16|V100M32,11.4,47.0,15
synthetic_04911,cluster_p100,60,76,60,76,16,4.0,0.00025,1,1,,12.0,15.0,15
synthetic_04912,cluster_p100,85,86,85,86,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_04913,cluster_g3,65,68,65,68,3,0.75,0.00035,1,1,,11.4,47.0,15
synthetic_04914,cluster_v100m16,62,63,62,63,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04915,cluster_g3,95,96,95,96,1,0.25,0.00035,1,1,,11.3,48.0,15
synthetic_04916,cluster_v100m16,54,55,54,55,1,0.25,0.00025,1,1,,11.908,46.0,15
synthetic_04917,cluster_g3,8,9,8,9,1,0.25,0.00035,1,1,,4.0,22.3515625,15
synthetic_04918,cluster_v100m32,87,90,87,90,3,0.75,0.00025,1,1,,4.0,14.900390625,15
synthetic_04919,cluster_t4,61,63,61,63,2,0.5,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_04920,cluster_v100m32,35,36,35,36,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04921,cluster_v100m32,79,80,79,80,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_04922,cluster_v100m16,64,65,64,65,1,0.25,0.00025,1,1,,4.0,22.3515625,15
synthetic_04923,cluster_v100m32,91,94,91,94,3,0.75,0.00025,1,1,,8.0,29.8017578125,15
synthetic_04924,cluster_t4,30,38,30,38,8,2.0,7e-05,1,1,T4,4.0,14.900390625,15
synthetic_04925,cluster_t4,45,47,45,47,2,0.5,7e-05,1,1,,3.152,5.46875,15
synthetic_04926,cluster_v100m16,41,43,41,43,2,0.5,0.00025,1,1,P100|V100M16|V100M32,11.9,76.0,15
synthetic_04927,cluster_v100m16,46,47,46,47,1,0.25,0.00025,1,1,,11.908,46.0,15
synthetic_04928,cluster_t4,10,13,10,13,3,0.75,7e-05,1,1,T4,9.81,40.5859375,15
synthetic_04929,cluster_v100m32,64,65,64,65,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04930,cluster_t4,54,55,54,55,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_04931,cluster_p100,14,15,14,15,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_04932,cluster_g2,82,83,82,83,1,0.25,0.00035,1,1,,11.3,48.0,15
synthetic_04933,cluster_t4,25,26,25,26,1,0.25,7e-05,1,1,T4,18.708,63.0,15
synthetic_04934,cluster_p100,18,19,18,19,1,0.25,0.00025,1,1,,11.4,47.0,15
synthetic_04935,cluster_t4,14,15,14,15,1,0.25,0.00056,8,8,,64.2,257.0,15
synthetic_04936,cluster_t4,0,7,0,7,7,1.75,7e-05,1,1,,6.0,18.0,15
synthetic_04937,cluster_t4,93,96,93,96,3,0.75,7e-05,1,1,T4,15.7,57.0,15
synthetic_04938,cluster_g2,10,12,10,12,2,0.5,0.00035,1,1,,16.0,32.0,15
