scenario_id,seed,target_gpu_utilization,cheap_block_pressure,cheap_window_share,restricted_gpu_share,multi_gpu_share,window_min,window_max,cheap_block_start,cheap_block_length,max_jobs,price_contrast,contracted_power_ratio,cpu_per_gpu,memory_gb_per_gpu,cpu_jitter,memory_jitter,power_jitter,num_jobs,job_gpu_slots,global_gpu_slot_utilization,cheap_block_pressure_actual,global_utilization_target_met,cheap_pressure_target_met,restricted_gpu_share_actual,multi_gpu_share_actual,mean_duration_slots,median_window_width_slots,mean_window_width_slots,assignment_density_proxy,status,gurobi_status,classification,build_s,runtime_s,first_solution_s,mip_gap,objective,best_bound,num_vars,num_constraints,assignment_vars,cheap_block_gpu_utilization,renewable_cost,grid_cost,energy_cost,peak_load,peak_grid_import,contracted_power,peak_over_contracted,peak_cost,total_cost,pue,pue_min,pue_max,baseline_energy_mwh,flexible_energy_mwh,it_energy_mwh,total_energy_mwh,renewable_available_mwh,renewable_energy_mwh,renewable_curtailment_mwh,grid_energy_mwh,battery_charge_mwh,battery_discharge_mwh,max_power_utilization,mean_power_utilization,max_gpu_utilization,mean_gpu_utilization,max_cpu_utilization,mean_cpu_utilization,max_memory_utilization,mean_memory_utilization
5,5105,0.6,1.5,0.75,0.25,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,36,117.0,0.609375,1.95,True,True,0.2222222222222222,0.3888888888888889,2.388888888888889,8.0,8.027777777777779,416.0,solved_or_feasible,optimal,easy_or_medium,0.01610708236694336,0.5876071453094482,0.09618306159973145,0.009990608839118946,0.5001307199338194,0.4951341095425337,860,341,826,0.9,0.09286200000000001,0.4072687199338193,0.5001307199338193,0.0031541515188920543,0.0018777788220976268,0.0022511999999999996,0.0,0.0,0.5001307199338193,1.2,1.2,1.2,0.0,0.0061075717466304545,0.0061075717466304545,0.007329086095956547,0.0026532,0.0026532,2.168404344971009e-19,0.004675886095956545,0.0,0.0,0.9991906266782551,0.519489296713316,1.0,0.6015625,0.9935881909595987,0.5912713823204728,0.9791047852732082,0.6008978795887008
6,6101,0.6,1.5,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,43,116.0,0.6041666666666666,1.8666666666666667,True,True,0.4186046511627907,0.16279069767441862,2.1627906976744184,7.0,7.534883720930233,393.0,solved_or_feasible,optimal,easy_or_medium,0.014820098876953125,0.6494400501251221,0.11213302612304688,0.00985601907168491,0.5060853781451732,0.5010973910062735,880,348,846,0.9,0.09286200000000003,0.4132233781451729,0.506085378145173,0.003160627424826492,0.0018649069019539655,0.0022511999999999996,0.0,0.0,0.506085378145173,1.2,1.2,1.2,0.0,0.0062095931329057075,0.0062095931329057075,0.0074515117594868485,0.0026532,0.0026532,5.421010862427522e-20,0.004798311759486848,0.0,0.0,0.9977676289739142,0.5796417566245247,1.0,0.59765625,0.9997566525393747,0.5881078913274613,0.9925701537081023,0.5972922052499297
6,6102,0.6,1.5,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,45,116.0,0.6041666666666666,1.9333333333333333,True,True,0.35555555555555557,0.13333333333333333,2.2888888888888888,8.0,8.044444444444444,404.0,solved_or_feasible,optimal,easy_or_medium,0.03038620948791504,0.6672308444976807,0.031175851821899414,0.009223265807529123,0.45590857660697837,0.45170361062099995,1022,350,988,0.9666666666666667,0.09286200000000003,0.36304657660697826,0.45590857660697826,0.003164780313909324,0.001719622976439272,0.0022511999999999996,0.0,0.0,0.45590857660697826,1.2,1.2,1.2,0.0,0.005810281748317062,0.005810281748317062,0.006972338097980474,0.0026532,0.0026532,0.0,0.004319138097980473,0.0,0.0,0.999512068066302,0.558853396657106,1.0,0.6171875,0.9999337994707078,0.6108699473063703,0.9998693630484846,0.6152885409690267
6,6103,0.6,1.5,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,42,117.0,0.609375,1.9333333333333333,True,True,0.5238095238095238,0.19047619047619047,2.1904761904761907,8.0,7.904761904761905,411.0,solved_or_feasible,optimal,easy_or_medium,0.01640605926513672,0.43918800354003906,0.09386396408081055,0.009542400456672423,0.5400862011679091,0.5349324823552419,770,347,736,0.9833333333333333,0.09286155533313784,0.4472246458347711,0.540086201167909,0.003161222940888188,0.0019225072775613042,0.0022511999999999996,0.0,0.0,0.540086201167909,1.2,1.2,1.2,0.0,0.006461763994058855,0.006461763994058855,0.007754116792870625,0.0026532,0.0026531872952325094,1.2704767490974954e-08,0.0051006361132861005,0.0,0.0,1.0014911668622402,0.5587696655338581,1.0,0.5859375,0.9974387528799599,0.5691309272135072,0.9944432230863839,0.5786623726324961
6,6104,0.6,1.5,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,47,118.0,0.6145833333333334,1.9333333333333333,True,True,0.3404255319148936,0.1276595744680851,2.148936170212766,8.0,8.0,445.0,solved_or_feasible,optimal,easy_or_medium,0.017518997192382812,1.327064037322998,0.11435699462890625,0.009542446194210925,0.5233620330749527,0.5183678790342421,1103,352,1069,0.8,0.092862,0.43050003307495266,0.5233620330749527,0.003067416044859007,0.0019374109945339197,0.0022511999999999996,0.0,0.0,0.5233620330749527,1.2,1.2,1.2,0.0,0.006291657245056455,0.006291657245056455,0.007549988694067746,0.0026532,0.0026532,3.5236570605778894e-19,0.004896724438680408,0.0,0.0,1.0016119661677252,0.6098938003575768,1.0,0.61328125,0.9886353174171454,0.6008309582906939,0.9885211068677252,0.6106839827474884
6,6105,0.6,1.5,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,37,116.0,0.6041666666666666,1.8333333333333333,True,True,0.3783783783783784,0.13513513513513514,2.5135135135135136,8.0,7.648648648648648,327.0,solved_or_feasible,optimal,easy_or_medium,0.015798091888427734,0.681555986404419,0.06630587577819824,0.008833012405817412,0.523279196609132,0.5186570649737774,802,342,768,0.8166666666666667,0.09286199999999983,0.43041719660913214,0.5232791966091319,0.002984877431968922,0.0021320312976585193,0.0022511999999999996,0.0,0.0,0.5232791966091319,1.2,1.2,1.2,0.0,0.00629978010447545,0.00629978010447545,0.0075597361253705395,0.0026532,0.0026531999999999953,4.960224939121183e-18,0.004906536125370544,0.0,0.0,0.9936747119007608,0.5793542125856745,1.0,0.5859375,0.9975529403322774,0.5883605607935489,0.994547207377766,0.5916809950121558
7,7101,0.6,1.5,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,43,116.0,0.6041666666666666,1.8833333333333333,True,True,0.4883720930232558,0.20930232558139536,2.13953488372093,9.0,8.0,432.0,solved_or_feasible,optimal,easy_or_medium,0.01595783233642578,0.8447082042694092,0.09578919410705566,0.0067353793504896994,0.5771169604659141,0.5732298588075746,878,348,844,0.8833333333333333,0.09283279312268447,0.4842841673432297,0.5771169604659142,0.0031402410908141928,0.0019730233488404227,0.0022511999999999996,0.0,0.0,0.5771169604659142,1.2,1.2,1.2,0.0,0.006730501703250277,0.006730501703250277,0.008076602043900332,0.0026532,0.002652365517790985,8.344822090154469e-07,0.005424236526109341,0.0,0.0,0.9999170673986278,0.6520518135031009,1.0,0.60546875,0.9989499328370716,0.5941069967094317,0.9991735693877888,0.6121213773379421
7,7102,0.6,1.5,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,38,116.0,0.6041666666666666,1.9166666666666667,True,True,0.5789473684210527,0.2631578947368421,2.289473684210526,8.0,8.078947368421053,412.0,solved_or_feasible,optimal,easy_or_medium,0.015096187591552734,0.432081937789917,0.07261490821838379,0.00987713173439077,0.601436748449841,0.5954962784554982,666,343,632,0.8666666666666667,0.09286200000000001,0.5085747484498411,0.6014367484498411,0.002802543832416897,0.0018911911050057421,0.0022511999999999996,0.0,0.0,0.6014367484498411,1.2,1.2,1.2,0.0,0.00680945020954352,0.00680945020954352,0.008171340251452225,0.0026532,0.0026532,9.486769009248164e-20,0.00551814025145222,0.0,0.0,0.9857106252012515,0.5871699153671079,1.0,0.58984375,0.9892666360204408,0.6253125232026476,0.9971854000223125,0.5801373756173434
7,7103,0.6,1.5,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,49,117.0,0.609375,1.9166666666666667,True,True,0.5714285714285714,0.30612244897959184,1.8979591836734695,8.0,7.857142857142857,499.0,solved_or_feasible,optimal,easy_or_medium,0.017017126083374023,0.38923096656799316,0.05036187171936035,0.009604123213875833,0.6342608785146967,0.6281693588877004,795,354,761,0.7333333333333333,0.092862,0.5413988785146967,0.6342608785146967,0.002962463169144262,0.0022502438138902936,0.0022511999999999996,0.0,0.0,0.6342608785146967,1.2,1.2,1.2,0.0,0.0069989190322635834,0.0069989190322635834,0.0083987028387163,0.0026532,0.0026531999999999997,3.2526065174565133e-19,0.005745502838716299,0.0,0.0,0.9943173473086311,0.6422101363605226,1.0,0.6015625,0.9867277958498142,0.5995337750526257,0.997968316722722,0.5936324030050583
7,7104,0.6,1.5,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,41,116.0,0.6041666666666666,1.9333333333333333,True,True,0.4634146341463415,0.2682926829268293,2.1707317073170733,9.0,8.487804878048781,455.0,solved_or_feasible,optimal,easy_or_medium,0.014874935150146484,0.34809303283691406,0.09034490585327148,0.009605627785810613,0.5627639769302597,0.5573582756366051,820,346,786,0.9166666666666666,0.09286200000000001,0.4699019769302596,0.5627639769302596,0.0030445875176286544,0.002158964013150443,0.0022511999999999996,0.0,0.0,0.5627639769302596,1.2,1.2,1.2,0.0,0.006652141444924228,0.006652141444924228,0.007982569733909074,0.0026532,0.0026532,1.0842021724855044e-19,0.005329369733909074,0.0,0.0,0.9997954620444713,0.5982828724778937,1.0,0.6171875,0.9982598693542517,0.606895366416794,0.9875699840493813,0.5943474652377533
7,7105,0.6,1.5,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,39,118.0,0.6145833333333334,1.9666666666666666,True,True,0.4358974358974359,0.28205128205128205,2.2564102564102564,8.0,7.948717948717949,430.0,solved_or_feasible,optimal,easy_or_medium,0.0140380859375,0.31150197982788086,0.08912515640258789,0.007046299686732294,0.4992149654943527,0.49569734723937775,790,344,756,0.9666666666666667,0.092862,0.40635296549435274,0.49921496549435274,0.0030981897220047597,0.0020785476541191057,0.0022511999999999996,0.0,0.0,0.49921496549435274,1.2,1.2,1.2,0.0,0.006165776549224313,0.006165776549224313,0.007398931859069176,0.0026532,0.0026532,2.168404344971009e-19,0.004745731859069173,0.0,0.0,0.9962261058948954,0.5680622132078357,1.0,0.59765625,0.9970640568473981,0.5837579316228882,0.9977138652387297,0.5908563480001913
8,8101,0.6,1.9,0.75,0.25,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,40,116.0,0.6041666666666666,1.9333333333333333,True,True,0.2,0.1,2.525,8.0,7.925,374.0,solved_or_feasible,optimal,easy_or_medium,0.02059197425842285,0.6543350219726562,0.08598899841308594,0.009961884947956174,0.4621026103312863,0.4574991972930158,1095,345,1061,0.95,0.09286200000000001,0.3692406103312862,0.4621026103312862,0.002991329670687011,0.0019289651013130265,0.0022511999999999996,0.0,0.0,0.4621026103312862,1.2,1.2,1.2,0.0,0.005761447991517593,0.005761447991517593,0.006913737589821112,0.0026532,0.0026532,2.168404344971009e-19,0.004260537589821105,0.0,0.0,0.9980302197580363,0.5636083550485257,1.0,0.58203125,0.9897467144512093,0.5786813433417117,0.9903162232295596,0.5926214759823237
8,8102,0.6,1.9,0.75,0.25,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,37,116.0,0.6041666666666666,1.9333333333333333,True,True,0.32432432432432434,0.13513513513513514,2.4594594594594597,8.0,8.135135135135135,362.0,solved_or_feasible,optimal,easy_or_medium,0.015552997589111328,0.31154298782348633,0.11345911026000977,0.007287491243168162,0.5508593291542727,0.5468449466168435,890,342,856,0.9333333333333333,0.092862,0.4579973291542726,0.5508593291542726,0.00291015989627743,0.0021601027515873324,0.0022511999999999996,0.0,0.0,0.5508593291542726,1.2,1.2,1.2,0.0,0.0064697864417187145,0.0064697864417187145,0.007763743730062456,0.0026532,0.0026532,2.710505431213761e-19,0.005110543730062456,0.0,0.0,0.9996075976754755,0.5373539543395122,1.0,0.59375,0.9981973334017987,0.5897369819715653,0.992861615742608,0.5822380105803053
8,8103,0.6,1.9,0.75,0.25,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,48,117.0,0.609375,1.95,True,True,0.10416666666666667,0.16666666666666666,2.1041666666666665,8.0,8.395833333333334,486.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.03046393394470215,4.3982648849487305,0.1195518970489502,0.009631441177016215,0.5851636022274602,0.5795276334136755,1471,353,1437,0.8666666666666667,0.092862,0.49230160222746033,0.5851636022274603,0.003193389329397175,0.0020559633971583475,0.0022511999999999996,0.0,0.0,0.5851636022274603,1.2,1.2,1.2,0.0,0.006877347284056309,0.006877347284056309,0.00825281674086757,0.0026532,0.0026532,2.710505431213761e-19,0.00559961674086756,0.0,0.0,1.0019678371260243,0.6171506313991288,1.0,0.609375,0.9945826043837864,0.5885677422041493,0.9985851224344796,0.5974325006481218
8,8104,0.6,1.9,0.75,0.25,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,41,118.0,0.6145833333333334,1.9666666666666666,True,True,0.21951219512195122,0.1951219512195122,2.1951219512195124,8.0,8.341463414634147,424.0,solved_or_feasible,optimal,easy_or_medium,0.01774311065673828,0.830327033996582,0.11388206481933594,0.003111189611883486,0.6401721528311701,0.6381804558794647,1090,346,1056,0.6666666666666666,0.09286200000000001,0.5473101528311699,0.6401721528311699,0.002818955332340511,0.0021917793776453005,0.0022511999999999996,0.0,0.0,0.6401721528311699,1.2,1.2,1.2,0.0,0.00708864732187969,0.00708864732187969,0.008506376786255628,0.0026532,0.0026532,1.0842021724855044e-19,0.005853176786255626,0.0,0.0,0.9929788243548106,0.6364662780529255,1.0,0.625,0.99633082356908,0.6043667268602715,0.9846671747596959,0.6004463152446227
8,8105,0.6,1.9,0.75,0.25,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,44,118.0,0.6145833333333334,1.9666666666666666,True,True,0.22727272727272727,0.13636363636363635,2.272727272727273,8.5,8.318181818181818,430.0,solved_or_feasible,optimal,easy_or_medium,0.033577919006347656,0.4976649284362793,0.06608295440673828,0.006115962588360152,0.47565981870791296,0.4727507010519092,1158,349,1124,0.9166666666666666,0.092862,0.3827978187079129,0.4756598187079129,0.0031722954815394467,0.0016649543173475976,0.0022511999999999996,0.0,0.0,0.4756598187079129,1.2,1.2,1.2,0.0,0.005946589790987313,0.005946589790987313,0.007135907749184775,0.0026532,0.0026532,3.5236570605778894e-19,0.004482707749184776,0.0,0.0,1.0024028230579864,0.5838396404233983,1.0,0.6171875,0.9898693495832215,0.5985225403638321,0.9958448299308564,0.6061149086823137
9,9101,0.6,1.9,0.75,0.25,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,34,116.0,0.6041666666666666,1.9333333333333333,True,True,0.38235294117647056,0.29411764705882354,2.411764705882353,8.0,8.058823529411764,365.0,solved_or_feasible,optimal,easy_or_medium,0.013023138046264648,0.6577939987182617,0.08996987342834473,0.009976160918345812,0.4156786875594399,0.4115318100820201,719,339,685,0.9,0.09286200000000003,0.3228166875594398,0.4156786875594398,0.0030890357053421718,0.0015718498774846012,0.0022511999999999996,0.0,0.0,0.4156786875594398,1.2,1.2,1.2,0.0,0.005431031899787382,0.005431031899787382,0.006517238279744857,0.0026532,0.0026532,0.0,0.003864038279744857,0.0,0.0,0.9879206480265419,0.5315285446220144,1.0,0.57421875,0.995692097025113,0.5757306311740712,0.9900533721176865,0.5721200201668561
9,9102,0.6,1.9,0.75,0.25,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,42,117.0,0.609375,1.95,True,True,0.2857142857142857,0.2857142857142857,2.142857142857143,9.0,8.30952380952381,453.0,solved_or_feasible,optimal,easy_or_medium,0.017560720443725586,0.8773329257965088,0.07732081413269043,0.009724287154823225,0.5182088945380345,0.5131696824413632,1078,347,1044,0.8666666666666667,0.092862,0.4253468945380346,0.5182088945380345,0.0031427267835101055,0.0020113186226170896,0.0022511999999999996,0.0,0.0,0.5182088945380345,1.2,1.2,1.2,0.0,0.006280368459512853,0.006280368459512853,0.007536442151415423,0.0026532,0.0026531999999999997,7.182839392716467e-19,0.004883242151415421,0.0,0.0,0.9989375178628057,0.6077305054721078,1.0,0.6171875,0.990856186909939,0.5994662385944816,0.9997010790352562,0.6112343486152155
9,9103,0.6,1.9,0.75,0.25,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,35,121.0,0.6302083333333334,2.0166666666666666,True,True,0.14285714285714285,0.37142857142857144,2.342857142857143,8.0,8.114285714285714,406.0,solved_or_feasible,optimal,easy_or_medium,0.01726388931274414,0.5036258697509766,0.10056781768798828,0.007461635659018046,0.48389788701172387,0.4802872172826737,971,340,937,0.9666666666666667,0.09286200000000003,0.39103588701172376,0.48389788701172376,0.003084945254303672,0.002164868790896974,0.0022511999999999996,0.0,0.0,0.48389788701172376,1.2,1.2,1.2,0.0,0.005935154728559562,0.005935154728559562,0.007122185674271475,0.0026532,0.0026532,1.0842021724855044e-19,0.004468985674271475,0.0,0.0,0.9950288605782359,0.5676159753006682,1.0,0.625,0.9985282557058828,0.6057754212492945,0.9771845828370402,0.5762085938084054
9,9104,0.6,1.9,0.75,0.25,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,43,116.0,0.6041666666666666,1.9333333333333333,True,True,0.20930232558139536,0.3023255813953488,2.0697674418604652,8.0,8.116279069767442,488.0,solved_or_feasible,optimal,easy_or_medium,0.020971059799194336,1.9774961471557617,0.08235001564025879,0.009764876402055147,0.46618278278518793,0.46163056553052445,1072,348,1038,0.9333333333333333,0.092862,0.3733207827851879,0.4661827827851879,0.0027678304817847403,0.0020516718592333808,0.0022511999999999996,0.0,0.0,0.4661827827851879,1.2,1.2,1.2,0.0,0.0056866292200623385,0.0056866292200623385,0.006823955064074804,0.0026532,0.0026531999999999997,5.21772295508649e-19,0.0041707550640748044,0.0,0.0,0.9926469971762121,0.5381904613342929,1.0,0.578125,0.9960805506873306,0.5869924230425971,0.992337705868302,0.5742235651769647
9,9105,0.6,1.9,0.75,0.25,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,29,116.0,0.6041666666666666,1.9333333333333333,True,True,0.20689655172413793,0.4482758620689655,2.4482758620689653,9.0,8.206896551724139,383.0,solved_or_feasible,optimal,easy_or_medium,0.017589807510375977,0.587440013885498,0.06405186653137207,0.009969025323890502,0.42165758417399696,0.4174540690393559,717,334,683,0.8833333333333333,0.09286200000000006,0.3287955841739969,0.42165758417399696,0.0028968235830086255,0.002018245633807068,0.0022511999999999996,0.0,0.0,0.42165758417399696,1.2,1.2,1.2,0.0,0.005333971754148534,0.005333971754148534,0.00640076610497824,0.0026532,0.002653200000000002,5.421010862427522e-20,0.0037475661049782387,0.0,0.0,0.9956386923563093,0.5053511346782247,1.0,0.5703125,0.9939552820256672,0.5462166520815234,0.9979471276447868,0.5932982505056613
10,10101,0.6,1.9,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,47,116.0,0.6041666666666666,1.9333333333333333,True,True,0.425531914893617,0.10638297872340426,2.276595744680851,8.0,8.340425531914894,432.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.01894092559814453,3.492586135864258,0.1106269359588623,0.00959345376835281,0.5827936858439935,0.5772026815623612,1053,352,1019,0.8833333333333333,0.092862,0.4899316858439935,0.5827936858439935,0.0031490939867052335,0.0021199567123062085,0.0022511999999999996,0.0,0.0,0.5827936858439935,1.2,1.2,1.2,0.0,0.0068570202605542675,0.0068570202605542675,0.008228424312665121,0.0026532,0.0026531999999999997,7.250602028496811e-19,0.00557522431266512,0.0,0.0,0.9998092908084335,0.6548014154365245,1.0,0.62109375,0.9955589641195031,0.6061452268974648,0.9967738030387118,0.6088028911476983
10,10102,0.6,1.9,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,44,116.0,0.6041666666666666,1.9333333333333333,True,True,0.6136363636363636,0.20454545454545456,2.2045454545454546,8.0,8.295454545454545,473.0,solved_or_feasible,optimal,easy_or_medium,0.017073869705200195,0.6562871932983398,0.002783060073852539,0.006282097731291407,0.4905798742569412,0.48749800354185446,843,349,809,0.9333333333333333,0.09286200000000003,0.3977178742569412,0.4905798742569413,0.0029362771206017553,0.0016534276765550232,0.0022511999999999996,0.0,0.0,0.4905798742569413,1.2,1.2,1.2,0.0,0.005998811461691406,0.005998811461691406,0.007198573754029687,0.0026532,0.0026532,0.0,0.004545373754029687,0.0,0.0,0.9994331208454156,0.544615866824417,1.0,0.609375,0.9957484275754604,0.6018448246087564,0.9991368819873436,0.6058752999737659
10,10103,0.6,1.9,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,51,116.0,0.6041666666666666,1.9333333333333333,True,True,0.4117647058823529,0.058823529411764705,2.0980392156862746,9.0,8.196078431372548,437.0,solved_or_feasible,optimal,easy_or_medium,0.018612146377563477,0.906790018081665,0.12237215042114258,0.00992403224367926,0.5446981215210615,0.5392925198000149,1182,356,1148,0.85,0.092862,0.45183612152106145,0.5446981215210615,0.0031244327960693167,0.002024022220343458,0.0022511999999999996,0.0,0.0,0.5446981215210615,1.2,1.2,1.2,0.0,0.006491657290193036,0.006491657290193036,0.007789988748231643,0.0026532,0.0026531999999999997,3.1170812458958252e-19,0.005136788748231642,0.0,0.0,0.999622367598467,0.5554319265584448,1.0,0.5625,0.9884931904896204,0.5578595842873479,0.9994786480391683,0.5697014730659995
10,10104,0.6,1.9,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,47,118.0,0.6145833333333334,1.9666666666666666,True,True,0.40425531914893614,0.1276595744680851,2.25531914893617,9.0,8.382978723404255,441.0,solved_or_feasible,optimal,easy_or_medium,0.01965785026550293,1.5024619102478027,0.11635184288024902,0.009360027282595398,0.5867560215484671,0.5812639691785463,1132,352,1098,0.9,0.09286199999999961,0.4938940215484675,0.5867560215484671,0.00317929590768588,0.002091746239558268,0.0022511999999999996,0.0,0.0,0.5867560215484671,1.2,1.2,1.2,0.0,0.006897079340162085,0.006897079340162085,0.008276495208194502,0.0026532,0.002653199999999989,1.1492543028346347e-17,0.005623295208194512,0.0,0.0,0.9998560942135063,0.6309175212147469,1.0,0.61328125,0.9975949097451233,0.6034804136878056,0.9991853105336724,0.6149889011522173
10,10105,0.6,1.9,0.75,0.5,0.2,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,47,116.0,0.6041666666666666,1.9333333333333333,True,True,0.425531914893617,0.19148936170212766,1.9787234042553192,8.0,8.212765957446809,494.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.017596960067749023,4.078208923339844,0.056242942810058594,0.009970728335745721,0.49501417951698884,0.4900785276106829,920,352,886,0.95,0.092862,0.4021521795169889,0.4950141795169889,0.0029953737567832944,0.0020841700146687634,0.0022511999999999996,0.0,0.0,0.4950141795169889,1.2,1.2,1.2,0.0,0.006056543988198064,0.006056543988198064,0.007267852785837677,0.0026532,0.0026531999999999997,5.963111948670274e-19,0.004614338911448194,0.0,0.0,1.0031256898284726,0.5830952655642518,1.0,0.59765625,0.9985189265236873,0.5943148737754966,0.9903841008964118,0.6039442460918425
11,11101,0.6,1.9,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,38,118.0,0.6145833333333334,1.9666666666666666,True,True,0.5,0.18421052631578946,2.473684210526316,8.0,7.894736842105263,374.0,solved_or_feasible,optimal,easy_or_medium,0.016032934188842773,0.7472639083862305,0.11526799201965332,0.008302930710441596,0.58745252974693,0.5825749520967676,714,343,680,0.8833333333333333,0.092862,0.4945905297469301,0.5874525297469301,0.0031079376430985274,0.0020856029589555293,0.0022511999999999996,0.0,0.0,0.5874525297469301,1.2,1.2,1.2,0.0,0.006886413086797449,0.006886413086797449,0.008263695704156939,0.0026532,0.0026531999999999997,6.911788849595091e-19,0.0056104957041569386,0.0,0.0,0.9990158090459447,0.6191375899623357,1.0,0.60546875,0.9928589300705086,0.5957197843838817,0.9941563155468821,0.5859186063682622
11,11102,0.6,1.9,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,33,117.0,0.609375,1.95,True,True,0.3333333333333333,0.36363636363636365,2.4545454545454546,8.0,8.090909090909092,390.0,solved_or_feasible,optimal,easy_or_medium,0.01562809944152832,0.6101229190826416,0.0525360107421875,0.009348523386217415,0.476423962525608,0.47197010197018296,742,338,708,0.9333333333333333,0.09286200000000003,0.38356196252560804,0.47642396252560804,0.003000622003219987,0.0016985381818793843,0.0022511999999999996,0.0,0.0,0.47642396252560804,1.2,1.2,1.2,0.0,0.005924109202007567,0.005924109202007567,0.00710893104240908,0.0026532,0.0026532,1.8973538018496328e-19,0.004455731042409074,0.0,0.0,1.0012308068316191,0.5456444130340907,1.0,0.57421875,0.9960378024621531,0.556190299250183,0.9989766655342133,0.5754701092071144
11,11103,0.6,1.9,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,40,119.0,0.6197916666666666,1.9833333333333334,True,True,0.3,0.25,2.2,8.0,8.125,419.0,solved_or_feasible,optimal,easy_or_medium,0.019063711166381836,0.5056948661804199,0.06391286849975586,0.008267790868509296,0.5360333994055004,0.5316015873606796,995,345,961,0.8833333333333333,0.09286200000000001,0.44317139940550043,0.5360333994055004,0.003093529401285276,0.00187123591061814,0.0022511999999999996,0.0,0.0,0.5360333994055004,1.2,1.2,1.2,0.0,0.006483131157567234,0.006483131157567234,0.007779757389080681,0.0026532,0.0026532,1.4907779871675686e-19,0.00512655738908068,0.0,0.0,0.9990136313867061,0.5692458610175973,1.0,0.59765625,0.9900566750012458,0.5554133147260745,0.998493577154879,0.5980219264494318
11,11104,0.6,1.9,0.75,0.5,0.45,4,10,5,5,60,1.5,0.7,8.0,48.0,0.2,0.2,0.1,41,117.0,0.609375,1.95,True,True,0.4146341463414634,0.3170731707317073,2.268292682926829,9.0,8.170731707317072,449.0,solved_or_feasible,optimal,easy_or_medium,0.01754593849182129,1.4394340515136719,0.12603282928466797,0.009855291316714197,0.437318552927774,0.4330086511904669,873,346,839,0.9666666666666667,0.092862,0.344456552927774,0.437318552927774,0.003043371912737427,0.0018914776459123444,0.0022511999999999996,0.0,0.0,0.437318552927774,1.2,1.2,1.2,0.0,0.005609983822337832,0.005609983822337832,0.006731980586805398,0.0026532,0.0026531999999999997,3.7947076036992655e-19,0.004078752908847228,0.0,0.0,0.9991153992149368,0.5519731841395074,1.0,0.6015625,0.9978372907424511,0.5996218975798737,0.9986276444292222,0.5849436718067156
