job_id,assigned_cluster,start_hour,end_hour,start_slot,end_slot,duration,duration_h,power,gpus,gpu_count_required,gpu_type_required,cpu_required,memory_required_gb,slot_minutes
synthetic_01450,cluster_v100m32,50,53,50,53,3,0.75,0.00025,1,1,,24.2,91.0,15
synthetic_01451,cluster_t4,64,65,64,65,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_01452,cluster_g2,21,23,21,23,2,0.5,0.00035,1,1,G2,11.3,48.0,15
synthetic_01453,cluster_t4,0,1,0,1,1,0.25,7e-05,1,1,T4,4.0,14.900390625,15
synthetic_01454,cluster_g2,50,52,50,52,2,0.5,0.00035,1,1,,4.152,10.3515625,15
synthetic_01455,cluster_v100m16,78,81,78,81,3,0.75,0.00025,1,1,,11.4,47.0,15
synthetic_01456,cluster_g2,83,86,83,86,3,0.75,0.00035,1,1,,11.908,46.0,15
synthetic_01457,cluster_p100,42,43,42,43,1,0.25,0.00025,1,1,P100|V100M16|V100M32,11.3,48.0,15
synthetic_01458,cluster_t4,33,36,33,36,3,0.75,7e-05,1,1,,15.7,57.0,15
synthetic_01459,cluster_g3,68,69,68,69,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01460,cluster_v100m32,73,75,73,75,2,0.5,0.00025,1,1,,3.152,5.46875,15
synthetic_01461,cluster_p100,7,8,7,8,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_01462,cluster_g2,75,76,75,76,1,0.25,0.0014,4,4,G2,32.2,129.0,15
synthetic_01463,cluster_v100m32,37,41,37,41,4,1.0,0.00025,1,1,,4.0,30.517578125,15
synthetic_01464,cluster_g2,11,13,11,13,2,0.5,0.00035,1,1,G2,8.0,16.0,15
synthetic_01465,cluster_t4,79,80,79,80,1,0.25,7e-05,1,1,T4,9.81,40.5859375,15
synthetic_01466,cluster_t4,18,20,18,20,2,0.5,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01467,cluster_p100,91,92,91,92,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01468,cluster_g2,11,14,11,14,3,0.75,0.00035,1,1,,24.2,91.0,15
synthetic_01469,cluster_g2,82,88,82,88,6,1.5,0.00035,1,1,,12.0,24.0,15
synthetic_01470,cluster_g3,76,78,76,78,2,0.5,0.00035,1,1,,8.0,29.8017578125,15
synthetic_01471,cluster_v100m32,51,58,51,58,7,1.75,0.00025,1,1,,16.0,64.0,15
synthetic_01472,cluster_t4,84,85,84,85,1,0.25,7e-05,1,1,,11.3,48.0,15
synthetic_01473,cluster_v100m16,16,18,16,18,2,0.5,0.00025,1,1,G2|P100|T4|V100M16|V100M32,8.0,16.0,15
synthetic_01474,cluster_p100,57,58,57,58,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01475,cluster_p100,66,67,66,67,1,0.25,0.00025,1,1,,11.908,46.0,15
synthetic_01476,cluster_g2,2,4,2,4,2,0.5,0.00035,1,1,,11.3,48.0,15
synthetic_01477,cluster_g3,24,25,24,25,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_01478,cluster_t4,42,48,42,48,6,1.5,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01479,cluster_t4,14,15,14,15,1,0.25,7e-05,1,1,,11.908,46.0,15
synthetic_01480,cluster_g2,1,2,1,2,1,0.25,0.00035,1,1,,11.3,37.0,15
synthetic_01481,cluster_g2,8,9,8,9,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01482,cluster_p100,18,27,18,27,9,2.25,0.00025,1,1,,11.4,47.0,15
synthetic_01483,cluster_g3,14,15,14,15,1,0.25,0.00035,1,1,,12.0,16.0,15
synthetic_01484,cluster_p100,87,88,87,88,1,0.25,0.00025,1,1,P100,11.908,46.0,15
synthetic_01485,cluster_g3,84,85,84,85,1,0.25,0.00035,1,1,,11.3,48.0,15
synthetic_01486,cluster_p100,27,28,27,28,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01487,cluster_p100,8,9,8,9,1,0.25,0.00025,1,1,P100,4.0,29.8017578125,15
synthetic_01488,cluster_t4,42,43,42,43,1,0.25,7e-05,1,1,T4,11.908,46.0,15
synthetic_01489,cluster_t4,41,42,41,42,1,0.25,7e-05,1,1,,11.908,46.0,15
synthetic_01490,cluster_v100m32,38,39,38,39,1,0.25,0.00025,1,1,,11.908,46.0,15
synthetic_01491,cluster_g2,93,94,93,94,1,0.25,0.00035,1,1,G2,11.3,48.0,15
synthetic_01492,cluster_v100m16,58,59,58,59,1,0.25,0.00025,1,1,,4.0,29.8017578125,15
synthetic_01493,cluster_t4,78,79,78,79,1,0.25,7e-05,1,1,,12.0,15.0,15
synthetic_01494,cluster_v100m32,20,22,20,22,2,0.5,0.00025,1,1,,11.3,48.0,15
synthetic_01495,cluster_v100m32,53,60,53,60,7,1.75,0.00025,1,1,,11.3,48.0,15
synthetic_01496,cluster_p100,18,29,18,29,11,2.75,0.00025,1,1,,4.0,22.3515625,15
synthetic_01497,cluster_t4,76,78,76,78,2,0.5,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01498,cluster_p100,2,3,2,3,1,0.25,0.00025,1,1,,8.0,29.8017578125,15
synthetic_01499,cluster_a10,7,8,7,8,1,0.25,0.00015,1,1,,11.3,48.0,15
synthetic_01500,cluster_g2,8,9,8,9,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01501,cluster_v100m32,81,82,81,82,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01502,cluster_g2,22,26,22,26,4,1.0,0.00035,1,1,G2,16.0,32.0,15
synthetic_01503,cluster_t4,36,41,36,41,5,1.25,7e-05,1,1,,16.0,32.0,15
synthetic_01504,cluster_v100m16,87,89,87,89,2,0.5,0.00025,1,1,,11.908,46.0,15
synthetic_01505,cluster_v100m16,12,13,12,13,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01506,cluster_g2,42,43,42,43,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01507,cluster_v100m16,67,68,67,68,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01508,cluster_g3,40,41,40,41,1,0.25,0.00035,1,1,,11.4,47.0,15
synthetic_01509,cluster_t4,67,68,67,68,1,0.25,7e-05,1,1,T4,12.0,16.0,15
synthetic_01510,cluster_g2,1,2,1,2,1,0.25,0.00035,1,1,,11.4,47.0,15
synthetic_01511,cluster_t4,69,70,69,70,1,0.25,7e-05,1,1,,4.0,22.3515625,15
synthetic_01512,cluster_t4,46,47,46,47,1,0.25,7e-05,1,1,,11.9,76.0,15
synthetic_01513,cluster_t4,79,81,79,81,2,0.5,7e-05,1,1,T4,11.4,47.0,15
synthetic_01514,cluster_t4,49,57,49,57,8,2.0,7e-05,1,1,T4,4.0,14.900390625,15
synthetic_01515,cluster_g2,47,48,47,48,1,0.25,0.00035,1,1,,8.0,32.0,15
synthetic_01516,cluster_t4,9,10,9,10,1,0.25,7e-05,1,1,,11.3,48.0,15
synthetic_01517,cluster_t4,69,70,69,70,1,0.25,7e-05,1,1,T4,11.3,48.0,15
synthetic_01518,cluster_t4,46,47,46,47,1,0.25,7e-05,1,1,T4,12.0,24.0,15
synthetic_01519,cluster_t4,44,45,44,45,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_01520,cluster_a10,19,20,19,20,1,0.25,0.00015,1,1,,11.3,48.0,15
synthetic_01521,cluster_g2,71,72,71,72,1,0.25,0.00035,1,1,,4.152,10.3515625,15
synthetic_01522,cluster_t4,11,12,11,12,1,0.25,7e-05,1,1,,11.3,48.0,15
synthetic_01523,cluster_t4,42,43,42,43,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01524,cluster_v100m32,88,89,88,89,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01525,cluster_v100m32,36,37,36,37,1,0.25,0.00025,1,1,,4.0,24.0,15
synthetic_01526,cluster_v100m16,0,3,0,3,3,0.75,0.00025,1,1,,18.708,63.0,15
synthetic_01527,cluster_v100m32,71,73,71,73,2,0.5,0.00025,1,1,V100M32,12.0,16.0,15
synthetic_01528,cluster_a10,30,31,30,31,1,0.25,0.00015,1,1,A10|T4,11.908,46.0,15
synthetic_01529,cluster_t4,84,87,84,87,3,0.75,7e-05,1,1,,4.0,14.900390625,15
synthetic_01530,cluster_g3,33,34,33,34,1,0.25,0.00035,1,1,,4.152,10.3515625,15
synthetic_01531,cluster_v100m32,56,58,56,58,2,0.5,0.00025,1,1,,4.0,30.517578125,15
synthetic_01532,cluster_v100m16,70,71,70,71,1,0.25,0.00025,1,1,P100|V100M16|V100M32,11.3,48.0,15
synthetic_01533,cluster_p100,33,34,33,34,1,0.25,0.00025,1,1,P100,11.908,46.0,15
synthetic_01534,cluster_v100m16,65,66,65,66,1,0.25,0.00025,1,1,,1.0,2.0,15
synthetic_01535,cluster_v100m32,82,83,82,83,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01536,cluster_g3,28,29,28,29,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01537,cluster_g2,64,66,64,66,2,0.5,0.00035,1,1,,11.3,48.0,15
synthetic_01538,cluster_g3,83,84,83,84,1,0.25,0.00035,1,1,,11.3,48.0,15
synthetic_01539,cluster_g2,70,71,70,71,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01540,cluster_v100m16,61,65,61,65,4,1.0,0.00025,1,1,P100|V100M16|V100M32,11.4,47.0,15
synthetic_01541,cluster_g2,52,53,52,53,1,0.25,0.0028,8,8,,64.2,257.0,15
synthetic_01542,cluster_p100,78,79,78,79,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01543,cluster_v100m32,92,93,92,93,1,0.25,0.00025,1,1,,18.708,63.0,15
synthetic_01544,cluster_g3,14,21,14,21,7,1.75,0.00035,1,1,,11.4,47.0,15
synthetic_01545,cluster_v100m16,19,20,19,20,1,0.25,0.00025,1,1,,4.0,14.900390625,15
synthetic_01546,cluster_g3,14,15,14,15,1,0.25,0.00035,1,1,,8.0,29.8017578125,15
synthetic_01547,cluster_t4,38,39,38,39,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_01548,cluster_p100,79,80,79,80,1,0.25,0.00025,1,1,,8.0,29.8017578125,15
synthetic_01549,cluster_v100m16,8,9,8,9,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01550,cluster_t4,8,11,8,11,3,0.75,7e-05,1,1,T4,11.4,47.0,15
synthetic_01551,cluster_t4,61,62,61,62,1,0.25,7e-05,1,1,,8.0,16.0,15
synthetic_01552,cluster_v100m32,8,9,8,9,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01553,cluster_g3,14,15,14,15,1,0.25,0.00035,1,1,,11.3,48.0,15
synthetic_01554,cluster_v100m16,2,3,2,3,1,0.25,0.00025,1,1,,11.4,47.0,15
synthetic_01555,cluster_g2,45,60,45,60,15,3.75,0.00035,1,1,G2,11.4,47.0,15
synthetic_01556,cluster_g2,64,65,64,65,1,0.25,0.00035,1,1,G2,11.3,48.0,15
synthetic_01557,cluster_t4,6,7,6,7,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_01558,cluster_p100,46,47,46,47,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_01559,cluster_t4,33,39,33,39,6,1.5,7e-05,1,1,G2|P100|T4|V100M16|V100M32,6.0,32.0,15
synthetic_01560,cluster_t4,36,37,36,37,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_01561,cluster_g2,77,84,77,84,7,1.75,0.00035,1,1,,4.0,30.517578125,15
synthetic_01562,cluster_t4,84,86,84,86,2,0.5,7e-05,1,1,T4,24.2,91.0,15
synthetic_01563,cluster_g3,87,90,87,90,3,0.75,0.00035,1,1,,9.81,40.5859375,15
synthetic_01564,cluster_g3,62,64,62,64,2,0.5,0.00035,1,1,,4.0,30.517578125,15
synthetic_01565,cluster_v100m32,89,91,89,91,2,0.5,0.00025,1,1,,3.152,5.46875,15
synthetic_01566,cluster_g2,44,47,44,47,3,0.75,0.00035,1,1,,11.3,48.0,15
synthetic_01567,cluster_v100m32,4,5,4,5,1,0.25,0.00025,1,1,,18.708,63.0,15
synthetic_01568,cluster_g2,87,88,87,88,1,0.25,0.0028,8,8,,88.0,320.0,15
synthetic_01569,cluster_t4,12,13,12,13,1,0.25,7e-05,1,1,,11.3,48.0,15
synthetic_01570,cluster_g2,17,20,17,20,3,0.75,0.00035,1,1,,3.152,5.46875,15
synthetic_01571,cluster_t4,16,17,16,17,1,0.25,7e-05,1,1,,9.81,40.5859375,15
synthetic_01572,cluster_v100m16,68,69,68,69,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01573,cluster_g3,51,56,51,56,5,1.25,0.00035,1,1,,12.0,16.0,15
synthetic_01574,cluster_p100,35,36,35,36,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01575,cluster_v100m16,81,84,81,84,3,0.75,0.00025,1,1,,11.4,47.0,15
synthetic_01576,cluster_t4,73,74,73,74,1,0.25,7e-05,1,1,T4,11.3,48.0,15
synthetic_01577,cluster_t4,14,15,14,15,1,0.25,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_01578,cluster_g2,77,79,77,79,2,0.5,0.00035,1,1,,11.3,48.0,15
synthetic_01579,cluster_a10,34,35,34,35,1,0.25,0.00015,1,1,,3.152,5.46875,15
synthetic_01580,cluster_p100,74,75,74,75,1,0.25,0.00025,1,1,P100,4.0,14.900390625,15
synthetic_01581,cluster_g3,1,6,1,6,5,1.25,0.00035,1,1,G3,4.0,24.0,15
synthetic_01582,cluster_t4,4,5,4,5,1,0.25,7e-05,1,1,,8.0,29.8017578125,15
synthetic_01583,cluster_t4,83,84,83,84,1,0.25,7e-05,1,1,,11.4,47.0,15
synthetic_01584,cluster_g3,30,32,30,32,2,0.5,0.00035,1,1,,11.4,47.0,15
synthetic_01585,cluster_p100,86,87,86,87,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01586,cluster_p100,77,78,77,78,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01587,cluster_t4,53,58,53,58,5,1.25,7e-05,1,1,T4,4.0,24.0,15
synthetic_01588,cluster_t4,50,53,50,53,3,0.75,7e-05,1,1,T4,6.0,32.0,15
synthetic_01589,cluster_g2,40,43,40,43,3,0.75,0.00035,1,1,,15.7,57.0,15
synthetic_01590,cluster_g3,52,53,52,53,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01591,cluster_t4,16,17,16,17,1,0.25,7e-05,1,1,,11.3,48.0,15
synthetic_01592,cluster_t4,76,81,76,81,5,1.25,7e-05,1,1,T4,4.0,24.0,15
synthetic_01593,cluster_t4,95,96,95,96,1,0.25,7e-05,1,1,,12.0,24.0,15
synthetic_01594,cluster_t4,3,10,3,10,7,1.75,7e-05,1,1,T4,4.0,29.8017578125,15
synthetic_01595,cluster_g3,91,96,91,96,5,1.25,0.00035,1,1,,15.2,79.0,15
synthetic_01596,cluster_g2,75,76,75,76,1,0.25,0.00035,1,1,,18.708,63.0,15
synthetic_01597,cluster_g3,69,70,69,70,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01598,cluster_v100m32,11,12,11,12,1,0.25,0.00025,1,1,,12.0,16.0,15
synthetic_01599,cluster_v100m32,84,85,84,85,1,0.25,0.00025,1,1,,11.4,47.0,15
synthetic_01600,cluster_p100,71,72,71,72,1,0.25,0.00025,1,1,,4.0,22.3515625,15
synthetic_01601,cluster_g3,0,2,0,2,2,0.5,0.00035,1,1,,11.4,47.0,15
synthetic_01602,cluster_g3,81,86,81,86,5,1.25,0.00035,1,1,,4.0,14.900390625,15
synthetic_01603,cluster_t4,43,45,43,45,2,0.5,7e-05,1,1,,11.908,46.0,15
synthetic_01604,cluster_v100m16,15,17,15,17,2,0.5,0.00025,1,1,,6.0,18.0,15
synthetic_01605,cluster_t4,49,50,49,50,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_01606,cluster_a10,41,42,41,42,1,0.25,0.00015,1,1,,3.152,5.46875,15
synthetic_01607,cluster_t4,78,82,78,82,4,1.0,7e-05,1,1,,11.4,47.0,15
synthetic_01608,cluster_p100,68,69,68,69,1,0.25,0.00025,1,1,,8.0,29.8017578125,15
synthetic_01609,cluster_t4,47,57,47,57,10,2.5,7e-05,1,1,T4,14.2,57.0,15
synthetic_01610,cluster_t4,43,46,43,46,3,0.75,7e-05,1,1,T4,11.908,46.0,15
synthetic_01611,cluster_g2,14,15,14,15,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_01612,cluster_t4,79,93,79,93,14,3.5,7e-05,1,1,T4,8.0,16.0,15
synthetic_01613,cluster_g3,77,79,77,79,2,0.5,0.00035,1,1,,8.0,29.8017578125,15
synthetic_01614,cluster_v100m32,36,37,36,37,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01615,cluster_a10,84,85,84,85,1,0.25,0.00015,1,1,,3.152,5.46875,15
synthetic_01616,cluster_v100m32,74,76,74,76,2,0.5,0.00025,1,1,,24.2,91.0,15
synthetic_01617,cluster_t4,18,19,18,19,1,0.25,7e-05,1,1,,11.4,47.0,15
synthetic_01618,cluster_p100,24,25,24,25,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_01619,cluster_g3,92,93,92,93,1,0.25,0.00035,1,1,,18.708,63.0,15
synthetic_01620,cluster_g3,8,9,8,9,1,0.25,0.00035,1,1,G3,12.0,24.0,15
synthetic_01621,cluster_g3,13,14,13,14,1,0.25,0.00035,1,1,,6.0,12.0,15
synthetic_01622,cluster_v100m32,17,19,17,19,2,0.5,0.00025,1,1,,24.2,91.0,15
synthetic_01623,cluster_t4,88,96,88,96,8,2.0,7e-05,1,1,,11.908,46.0,15
synthetic_01624,cluster_g2,27,34,27,34,7,1.75,0.00035,1,1,,12.0,16.0,15
synthetic_01625,cluster_t4,62,64,62,64,2,0.5,7e-05,1,1,,3.152,5.46875,15
synthetic_01626,cluster_g2,53,54,53,54,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_01627,cluster_v100m16,23,24,23,24,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01628,cluster_t4,70,76,70,76,6,1.5,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01629,cluster_g3,70,73,70,73,3,0.75,0.00035,1,1,,15.7,57.0,15
synthetic_01630,cluster_t4,10,11,10,11,1,0.25,7e-05,1,1,,11.3,48.0,15
synthetic_01631,cluster_t4,84,86,84,86,2,0.5,7e-05,1,1,T4,11.908,46.0,15
synthetic_01632,cluster_g2,6,8,6,8,2,0.5,0.00035,1,1,G2,11.4,47.0,15
synthetic_01633,cluster_g2,3,4,3,4,1,0.25,0.00035,1,1,G2,12.0,16.0,15
synthetic_01634,cluster_g3,49,50,49,50,1,0.25,0.00035,1,1,,8.0,29.8017578125,15
synthetic_01635,cluster_v100m16,91,92,91,92,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01636,cluster_g3,46,48,46,48,2,0.5,0.00035,1,1,,8.0,16.0,15
synthetic_01637,cluster_p100,45,50,45,50,5,1.25,0.00025,1,1,,15.7,57.0,15
synthetic_01638,cluster_t4,57,64,57,64,7,1.75,7e-05,1,1,,16.0,64.0,15
synthetic_01639,cluster_v100m32,68,73,68,73,5,1.25,0.00025,1,1,,4.0,24.0,15
synthetic_01640,cluster_a10,23,24,23,24,1,0.25,0.00015,1,1,,6.0,6.0,15
synthetic_01641,cluster_v100m16,60,61,60,61,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01642,cluster_g2,47,48,47,48,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01643,cluster_t4,33,34,33,34,1,0.25,7e-05,1,1,T4,11.3,48.0,15
synthetic_01644,cluster_t4,23,24,23,24,1,0.25,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_01645,cluster_g2,4,6,4,6,2,0.5,0.00035,1,1,,4.0,14.900390625,15
synthetic_01646,cluster_v100m32,54,56,54,56,2,0.5,0.00025,1,1,,9.81,40.5859375,15
synthetic_01647,cluster_v100m32,76,77,76,77,1,0.25,0.00025,1,1,,6.0,6.0,15
synthetic_01648,cluster_v100m16,59,60,59,60,1,0.25,0.00025,1,1,,4.0,29.8017578125,15
synthetic_01649,cluster_a10,46,47,46,47,1,0.25,0.00015,1,1,,3.152,5.46875,15
synthetic_01650,cluster_v100m16,28,30,28,30,2,0.5,0.00025,1,1,,6.0,18.0,15
synthetic_01651,cluster_v100m32,31,32,31,32,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01652,cluster_g3,7,11,7,11,4,1.0,0.00035,1,1,,16.0,32.0,15
synthetic_01653,cluster_v100m32,68,73,68,73,5,1.25,0.00025,1,1,V100M16|V100M32,4.0,24.0,15
synthetic_01654,cluster_t4,40,45,40,45,5,1.25,7e-05,1,1,T4,4.0,22.3515625,15
synthetic_01655,cluster_a10,66,69,66,69,3,0.75,0.00015,1,1,,15.7,57.0,15
synthetic_01656,cluster_t4,55,57,55,57,2,0.5,7e-05,1,1,T4,8.0,29.8017578125,15
synthetic_01657,cluster_g2,52,55,52,55,3,0.75,0.00035,1,1,,15.7,57.0,15
synthetic_01658,cluster_v100m32,3,5,3,5,2,0.5,0.00025,1,1,,3.152,5.46875,15
synthetic_01659,cluster_g3,76,81,76,81,5,1.25,0.00035,1,1,,11.4,47.0,15
synthetic_01660,cluster_v100m32,17,18,17,18,1,0.25,0.00025,1,1,,11.3,48.0,15
synthetic_01661,cluster_p100,56,57,56,57,1,0.25,0.00025,1,1,P100,3.152,5.46875,15
synthetic_01662,cluster_t4,3,5,3,5,2,0.5,7e-05,1,1,T4,12.0,16.0,15
synthetic_01663,cluster_g3,22,23,22,23,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01664,cluster_p100,56,57,56,57,1,0.25,0.00025,1,1,,1.0,2.0,15
synthetic_01665,cluster_g2,16,21,16,21,5,1.25,0.00035,1,1,,16.0,32.0,15
synthetic_01666,cluster_g3,7,9,7,9,2,0.5,0.00035,1,1,,24.2,91.0,15
synthetic_01667,cluster_t4,34,38,34,38,4,1.0,7e-05,1,1,T4,11.908,46.0,15
synthetic_01668,cluster_t4,87,88,87,88,1,0.25,7e-05,1,1,T4,4.0,29.8017578125,15
synthetic_01669,cluster_t4,26,35,26,35,9,2.25,7e-05,1,1,,24.2,91.0,15
synthetic_01670,cluster_g2,32,33,32,33,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01671,cluster_p100,9,11,9,11,2,0.5,0.00025,1,1,,11.908,46.0,15
synthetic_01672,cluster_g2,36,41,36,41,5,1.25,0.00035,1,1,,4.0,22.3515625,15
synthetic_01673,cluster_g2,38,48,38,48,10,2.5,0.00035,1,1,G2|P100|T4|V100M16|V100M32,11.4,47.0,15
synthetic_01674,cluster_t4,57,58,57,58,1,0.25,7e-05,1,1,T4,11.3,48.0,15
synthetic_01675,cluster_g3,65,74,65,74,9,2.25,0.00035,1,1,,12.0,15.0,15
synthetic_01676,cluster_g3,75,76,75,76,1,0.25,0.00035,1,1,,8.0,29.8017578125,15
synthetic_01677,cluster_g2,28,32,28,32,4,1.0,0.00035,1,1,,4.0,14.900390625,15
synthetic_01678,cluster_g2,3,4,3,4,1,0.25,0.00035,1,1,G2,11.3,48.0,15
synthetic_01679,cluster_v100m32,82,83,82,83,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01680,cluster_v100m16,37,38,37,38,1,0.25,0.00025,1,1,P100|V100M16|V100M32,18.708,63.0,15
synthetic_01681,cluster_g3,43,44,43,44,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01682,cluster_t4,1,2,1,2,1,0.25,7e-05,1,1,,4.0,14.900390625,15
synthetic_01683,cluster_g2,79,80,79,80,1,0.25,0.00035,1,1,,18.708,63.0,15
synthetic_01684,cluster_g2,5,6,5,6,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01685,cluster_v100m32,66,67,66,67,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01686,cluster_p100,74,75,74,75,1,0.25,0.00025,1,1,P100,11.908,46.0,15
synthetic_01687,cluster_t4,45,46,45,46,1,0.25,7e-05,1,1,T4,4.0,14.900390625,15
synthetic_01688,cluster_g3,33,34,33,34,1,0.25,0.00035,1,1,,11.3,48.0,15
synthetic_01689,cluster_p100,61,62,61,62,1,0.25,0.00025,1,1,P100,8.0,29.8017578125,15
synthetic_01690,cluster_t4,93,94,93,94,1,0.25,7e-05,1,1,,4.0,22.3515625,15
synthetic_01691,cluster_g2,64,65,64,65,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01692,cluster_g2,74,75,74,75,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_01693,cluster_t4,52,64,52,64,12,3.0,7e-05,1,1,T4,4.0,29.8017578125,15
synthetic_01694,cluster_t4,38,46,38,46,8,2.0,7e-05,1,1,,11.4,47.0,15
synthetic_01695,cluster_g3,45,47,45,47,2,0.5,0.00035,1,1,,11.908,46.0,15
synthetic_01696,cluster_t4,82,83,82,83,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01697,cluster_g2,71,72,71,72,1,0.25,0.00035,1,1,G2,9.81,40.5859375,15
synthetic_01698,cluster_t4,86,87,86,87,1,0.25,7e-05,1,1,T4,4.152,10.3515625,15
synthetic_01699,cluster_t4,36,37,36,37,1,0.25,7e-05,1,1,,3.152,5.46875,15
synthetic_01700,cluster_v100m32,68,69,68,69,1,0.25,0.00025,1,1,,9.81,40.5859375,15
synthetic_01701,cluster_v100m32,80,82,80,82,2,0.5,0.00025,1,1,,11.908,46.0,15
synthetic_01702,cluster_g2,16,17,16,17,1,0.25,0.00035,1,1,,15.7,57.0,15
synthetic_01703,cluster_g3,8,9,8,9,1,0.25,0.00035,1,1,,11.908,46.0,15
synthetic_01704,cluster_g3,69,70,69,70,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01705,cluster_t4,3,4,3,4,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01706,cluster_p100,62,67,62,67,5,1.25,0.00025,1,1,P100,4.0,22.3515625,15
synthetic_01707,cluster_t4,81,82,81,82,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01708,cluster_v100m32,18,20,18,20,2,0.5,0.00025,1,1,,16.0,32.0,15
synthetic_01709,cluster_v100m16,3,4,3,4,1,0.25,0.00025,1,1,,3.152,5.46875,15
synthetic_01710,cluster_v100m16,73,76,73,76,3,0.75,0.00025,1,1,,4.0,14.900390625,15
synthetic_01711,cluster_t4,26,27,26,27,1,0.25,7e-05,1,1,,11.908,46.0,15
synthetic_01712,cluster_v100m32,59,60,59,60,1,0.25,0.00025,1,1,,16.4,123.0,15
synthetic_01713,cluster_g2,78,79,78,79,1,0.25,0.00035,1,1,,3.152,5.46875,15
synthetic_01714,cluster_v100m16,45,46,45,46,1,0.25,0.00025,1,1,,8.0,29.8017578125,15
synthetic_01715,cluster_v100m32,14,15,14,15,1,0.25,0.00025,1,1,,18.708,63.0,15
synthetic_01716,cluster_p100,44,49,44,49,5,1.25,0.00025,1,1,,8.0,32.0,15
synthetic_01717,cluster_g3,80,81,80,81,1,0.25,0.00035,1,1,,4.0,22.3515625,15
synthetic_01718,cluster_v100m32,93,95,93,95,2,0.5,0.00025,1,1,,12.0,24.0,15
synthetic_01719,cluster_t4,8,9,8,9,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
synthetic_01720,cluster_g2,25,29,25,29,4,1.0,0.00035,1,1,G2,24.2,91.0,15
synthetic_01721,cluster_t4,79,80,79,80,1,0.25,7e-05,1,1,T4,3.152,5.46875,15
