scenario_id,seed,target_gpu_utilization,cheap_block_pressure,cheap_window_share,restricted_gpu_share,multi_gpu_share,window_min,window_max,cheap_block_start,cheap_block_length,max_jobs,price_contrast,contracted_power_ratio,cpu_per_gpu,memory_gb_per_gpu,cpu_jitter,memory_jitter,power_jitter,num_jobs,job_gpu_slots,global_gpu_slot_utilization,cheap_block_pressure_actual,global_utilization_target_met,cheap_pressure_target_met,restricted_gpu_share_actual,multi_gpu_share_actual,mean_duration_slots,median_window_width_slots,mean_window_width_slots,assignment_density_proxy,status,gurobi_status,classification,build_s,runtime_s,first_solution_s,mip_gap,objective,best_bound,num_vars,num_constraints,assignment_vars,cheap_block_gpu_utilization,renewable_cost,grid_cost,energy_cost,peak_load,peak_grid_import,contracted_power,peak_over_contracted,peak_cost,total_cost,pue,pue_min,pue_max,baseline_energy_mwh,flexible_energy_mwh,it_energy_mwh,total_energy_mwh,renewable_available_mwh,renewable_energy_mwh,renewable_curtailment_mwh,grid_energy_mwh,battery_charge_mwh,battery_discharge_mwh,max_power_utilization,mean_power_utilization,max_gpu_utilization,mean_gpu_utilization,max_cpu_utilization,mean_cpu_utilization,max_memory_utilization,mean_memory_utilization,focused_id,time_limit_seconds,target_mip_gap
9,59002,0.8,2.0,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,63,154.0,0.8020833333333334,2.5,True,True,0.20634920634920634,0.23809523809523808,1.9047619047619047,8.0,8.11111111111111,633.0,solved_or_feasible,optimal,optimization_hard_runtime,0.03302407264709473,18.651028871536255,0.2020268440246582,0.000998004386842472,0.7787294398305852,0.7779522644334709,1678,368,1644,1.0,0.09286199999999993,0.6858674398305853,0.7787294398305852,0.003132790270713696,0.0022119963505971866,0.0022511999999999996,0.0,0.0,0.7787294398305852,1.2,1.2,1.2,0.0,0.008408913408953875,0.008408913408953875,0.010090696090744648,0.0026532,0.002653199999999998,2.4801124695605914e-18,0.00743749609074465,0.0,0.0,1.0008440089579136,0.7653048693720251,1.0,0.78125,0.9962440757182094,0.7704266556753783,0.9971270340489621,0.7589483450952432,9,180,0.001
9,59003,0.8,2.0,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,59,154.0,0.8020833333333334,2.55,True,True,0.06779661016949153,0.22033898305084745,2.0,8.0,8.474576271186441,647.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.029881000518798828,4.822990894317627,0.19095802307128906,0.0008635145867408889,0.7263187242502255,0.7256915374372124,1804,364,1770,0.9,0.092862,0.6334567242502254,0.7263187242502254,0.003158751057553452,0.0022448525208518797,0.0022511999999999996,0.0,0.0,0.7263187242502254,1.2,1.2,1.2,0.0,0.007921717062603237,0.007921717062603237,0.009506060475123885,0.0026532,0.0026531999999999997,6.505213034913027e-19,0.006852760859752368,0.0,0.0,1.0017850264973793,0.7481039734394215,1.0,0.796875,0.9946830489692464,0.7682321994054626,0.9955686008404213,0.7655765783368198,9,180,0.001
10,60001,0.8,2.0,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,88,154.0,0.8020833333333334,2.533333333333333,True,True,0.3522727272727273,0.06818181818181818,1.6136363636363635,9.0,8.488636363636363,804.0,solved_or_feasible,time_limit,optimization_hard_gap,0.02969503402709961,180.02006006240845,0.15500903129577637,0.0024705537469794014,0.6450764184136274,0.6434827224510276,2173,393,2139,1.0,0.092862,0.5522144184136274,0.6450764184136274,0.0032046600464612045,0.0020432748950355638,0.0022511999999999996,0.0,0.0,0.6450764184136274,1.2,1.2,1.2,0.0,0.007394255167286068,0.007394255167286068,0.008873106200743282,0.0026532,0.0026531999999999997,5.692061405548898e-19,0.006219906200743279,0.0,0.0,1.0024047523773956,0.7221347011955597,1.0,0.796875,0.9986905739999521,0.770543142549157,0.9993612503623582,0.7922963219783773,10,180,0.001
10,60002,0.8,2.0,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,59,155.0,0.8072916666666666,2.5833333333333335,True,True,0.423728813559322,0.22033898305084745,2.0,9.0,8.372881355932204,648.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.02989792823791504,7.00349497795105,0.21693897247314453,0.0009022805981606056,0.6597352297376768,0.6591399634399615,1294,364,1260,0.9833333333333333,0.09286200000000003,0.5668732297376767,0.6597352297376767,0.003182922919843888,0.0019297036582774031,0.0022511999999999996,0.0,0.0,0.6597352297376767,1.2,1.2,1.2,0.0,0.007467260446080792,0.007467260446080792,0.00896071253529695,0.0026532,0.0026532,2.168404344971009e-19,0.00630751253529695,0.0,0.0,1.0002302822695126,0.6865888654784847,1.0,0.8046875,0.9955097258244512,0.7838770118450155,0.9965766179732539,0.7795677710337734,10,180,0.001
10,60003,0.8,2.0,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,58,154.0,0.8020833333333334,2.566666666666667,True,True,0.3793103448275862,0.20689655172413793,2.0344827586206895,8.0,8.086206896551724,616.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.033238887786865234,3.5413010120391846,0.3949408531188965,0.0009750914593472156,0.7456494937998376,0.7449224173467668,1261,363,1227,0.95,0.09286200000000004,0.6527874937998375,0.7456494937998375,0.0031297733949548928,0.0022170520880091006,0.0022511999999999996,0.0,0.0,0.7456494937998375,1.2,1.2,1.2,0.0,0.008053143976924474,0.008053143976924474,0.00966377277230937,0.0026532,0.0026532000000000014,4.336808689942018e-19,0.007010572772309367,0.0,0.0,1.0002700135442648,0.7550058904537964,1.0,0.7890625,0.9841680005074109,0.7492271069567367,0.9971866432640516,0.7739504199361534,10,180,0.001
11,61001,0.8,2.0,0.75,0.5,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,53,154.0,0.8020833333333334,2.5166666666666666,True,True,0.3584905660377358,0.32075471698113206,2.0377358490566038,8.0,8.283018867924529,626.0,solved_or_feasible,optimal,easy_or_medium,0.024778127670288086,6.968930959701538,2.0480310916900635,0.0007689605289454857,0.6881528501668038,0.6876236877871442,1202,358,1168,0.9666666666666667,0.092862,0.5952908501668038,0.6881528501668038,0.0030371461327684673,0.002135062605629317,0.0022511999999999996,0.0,0.0,0.6881528501668038,1.2,1.2,1.2,0.0,0.00750452047191067,0.00750452047191067,0.009005424566292802,0.0026532,0.0026532,4.2012834183813297e-19,0.0063522245662928035,0.0,0.0,0.9995013383353345,0.7286380372018104,1.0,0.796875,0.9996161745132666,0.7784224853413475,0.9952848186249025,0.7983407916770229,11,180,0.001
11,61002,0.8,2.0,0.75,0.5,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,57,154.0,0.8020833333333334,2.5166666666666666,True,True,0.5087719298245614,0.2631578947368421,2.1052631578947367,8.0,7.947368421052632,592.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.02385687828063965,5.6697258949279785,0.11368799209594727,0.0009464896021498147,0.7627274013874618,0.7620054878327738,1083,362,1049,0.9666666666666667,0.09286200000000001,0.6698654013874619,0.7627274013874619,0.003077397471657933,0.0022420653536028815,0.0022511999999999996,0.0,0.0,0.7627274013874619,1.2,1.2,1.2,0.0,0.008163918097564015,0.008163918097564015,0.00979670171707682,0.0026532,0.0026532,1.0842021724855044e-19,0.007143501717076818,0.0,0.0,0.997900954656348,0.7686597364651109,1.0,0.80859375,0.9917103900508761,0.7870884696008461,0.9979509641022576,0.8060661225732391,11,180,0.001
11,61003,0.8,2.0,0.75,0.5,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,54,154.0,0.8020833333333334,2.566666666666667,True,True,0.3888888888888889,0.3148148148148148,2.037037037037037,8.5,8.277777777777779,625.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.028151988983154297,5.439528942108154,0.13284802436828613,0.0008115001869105632,0.6836813842718963,0.6831265767007724,1138,359,1104,0.9666666666666667,0.09286200000000001,0.5908193842718962,0.6836813842718962,0.0031551225268989006,0.0022442739058877188,0.0022511999999999996,0.0,0.0,0.6836813842718962,1.2,1.2,1.2,0.0,0.007662793400663195,0.007662793400663195,0.009195352080795832,0.0026532,0.0026532,2.168404344971009e-19,0.00654215208079583,0.0,0.0,0.9961405983257413,0.7248326785047423,1.0,0.78125,0.9958573889546615,0.7529814808090629,0.9941776769213367,0.7468460892707468,11,180,0.001
12,62001,0.85,1.4,0.75,0.25,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,73,164.0,0.8541666666666666,2.6,True,True,0.1232876712328767,0.136986301369863,1.904109589041096,8.0,8.397260273972602,705.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.03028726577758789,8.106988906860352,1.126396894454956,0.0008414439300393298,0.6952766012985492,0.6946915650226881,2189,378,2155,1.0,0.09286199999999999,0.6024146012985493,0.6952766012985493,0.003157150428015352,0.002116121922133058,0.0022511999999999996,0.0,0.0,0.6952766012985493,1.2,1.2,1.2,0.0,0.007733396466973613,0.007733396466973613,0.009280075760368333,0.0026532,0.0026531999999999997,8.402566836762659e-19,0.006626875760368334,0.0,0.0,0.999623268628884,0.7347936678471012,1.0,0.83984375,0.9984107870987918,0.8136391163601338,0.99851337215006,0.821030074152925,12,180,0.001
12,62002,0.85,1.4,0.75,0.25,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,70,150.0,0.78125,2.45,False,True,0.14285714285714285,0.14285714285714285,1.8714285714285714,8.0,7.985714285714286,651.0,solved_or_feasible,optimal,easy_or_medium,0.027762174606323242,2.313288927078247,0.2702369689941406,0.00042261853210461047,0.6352278027248277,0.6349593436832881,1993,375,1959,1.0,0.092862,0.5423658027248277,0.6352278027248277,0.003164928324787507,0.002052364585157486,0.0022511999999999996,0.0,0.0,0.6352278027248277,1.2,1.2,1.2,0.0,0.007208212048964258,0.007208212048964258,0.008649854458757109,0.0026532,0.0026532,2.439454888092385e-19,0.00599644250829885,0.0,0.0,1.002523219741161,0.7253119512089159,1.0,0.796875,0.9994841076622782,0.7897957155532069,0.999224932123385,0.7747250333130945,12,180,0.001
12,62003,0.85,1.4,0.75,0.25,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,72,161.0,0.8385416666666666,2.683333333333333,False,True,0.18055555555555555,0.1527777777777778,1.875,8.0,8.458333333333334,737.0,solved_or_feasible,optimal,optimization_hard_runtime,0.027107954025268555,72.23207402229309,13.637971878051758,0.0006237282891138755,0.7514782749075085,0.7510095566487942,2038,377,2004,0.95,0.09286200000000003,0.6586162749075085,0.7514782749075085,0.0031710662722958614,0.002214624156246162,0.0022511999999999996,0.0,0.0,0.7514782749075085,1.2,1.2,1.2,0.0,0.008218976535530373,0.008218976535530373,0.009862771842636448,0.0026532,0.0026532,0.0,0.007209571842636447,0.0,0.0,0.9988213614991582,0.7951406674368757,1.0,0.86328125,0.9968176883404086,0.8451204996703637,0.9996236636835762,0.8281406114347807,12,180,0.001
13,63001,0.85,1.4,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,65,161.0,0.8385416666666666,2.6333333333333333,False,True,0.18461538461538463,0.2923076923076923,1.8923076923076922,8.0,7.953846153846154,695.0,solved_or_feasible,optimal,optimization_hard_runtime,0.022816896438598633,79.37778115272522,0.19286608695983887,0.0008003222307523507,0.7006531282748059,0.7000923800002014,1622,370,1588,1.0,0.09286200000000003,0.6077911282748059,0.7006531282748059,0.0031517242479356315,0.002186171829438863,0.0022511999999999996,0.0,0.0,0.7006531282748059,1.2,1.2,1.2,0.0,0.0078225618862593,0.0078225618862593,0.009387074263511161,0.0026532,0.0026532,0.0,0.006733874263511162,0.0,0.0,0.9987550693564103,0.719861681582991,1.0,0.83984375,0.9980006604490477,0.8127839597295572,0.9994737879487183,0.8163869339360696,13,180,0.001
13,63002,0.85,1.4,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,65,164.0,0.8541666666666666,2.6,True,True,0.26153846153846155,0.2153846153846154,1.8923076923076922,8.0,7.923076923076923,677.0,solved_or_feasible,time_limit,optimization_hard_gap,0.02497100830078125,180.03242802619934,0.3104219436645508,0.02127007000816753,0.8231700640074752,0.8056611791174084,1600,370,1566,0.9,0.09286199999999999,0.7124566460917348,0.8053186460917348,0.0031532965896259625,0.0022735142723946753,0.0022511999999999996,2.2314272394675667e-05,0.017851417915740533,0.8231700640074753,1.2,1.2,1.2,0.0,0.008564081481783961,0.008564081481783961,0.010276897778140753,0.0026532,0.0026531999999999997,8.131516293641283e-19,0.007623483967183233,0.0,0.0,0.9996083186230394,0.7801810747332291,1.0,0.84375,0.9983249885436384,0.8194176470049013,0.9997048528228282,0.8068602191381622,13,180,0.001
13,63003,0.85,1.4,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,64,152.0,0.7916666666666666,2.533333333333333,False,True,0.1875,0.203125,1.921875,8.5,8.453125,664.0,solved_or_feasible,optimal,optimization_hard_runtime,0.024111032485961914,32.35144782066345,7.940173864364624,0.00018219044303337877,0.7281169243091669,0.7279842683641469,1740,369,1706,1.0,0.09283991385075833,0.6352770104584087,0.728116924309167,0.0030229962179594613,0.002248433693733604,0.0022511999999999996,0.0,0.0,0.728116924309167,1.2,1.2,1.2,0.0,0.007911200740846204,0.007911200740846204,0.009493440889015445,0.0026532,0.0026525689671645235,6.310328354767569e-07,0.006840240889015445,0.0,0.0,1.0025040985534797,0.7575275139509591,1.0,0.78515625,0.998845665340669,0.772911256645368,0.9971130710444047,0.769617635536084,13,180,0.001
14,64001,0.85,1.4,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,72,164.0,0.8541666666666666,2.65,True,True,0.4305555555555556,0.1527777777777778,1.9305555555555556,8.5,8.472222222222221,727.0,solved_or_feasible,optimal,optimization_hard_runtime,0.027238130569458008,68.83565497398376,0.8627088069915771,0.0009226863018008593,0.726995958688525,0.7263251694759785,1628,377,1594,0.9833333333333333,0.09286199999999997,0.6341339586885248,0.7269959586885248,0.0032009813225455973,0.0021563235820923794,0.0022511999999999996,0.0,0.0,0.7269959586885248,1.2,1.2,1.2,0.0,0.007964811503247357,0.007964811503247357,0.009557773803896826,0.0026532,0.0026531999999999997,6.505213034913027e-19,0.0069045738038968265,0.0,0.0,1.0024450846662083,0.7839676606284367,1.0,0.8515625,0.9992469433584019,0.8074548919359099,0.9998723903084757,0.8089482722947512,14,180,0.001
14,64002,0.85,1.4,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,73,164.0,0.8541666666666666,2.683333333333333,True,True,0.4931506849315068,0.1506849315068493,1.8630136986301369,8.0,8.41095890410959,719.0,solved_or_feasible,time_limit,optimization_hard_gap,0.028974056243896484,180.01846981048584,0.19154000282287598,0.03508387698737375,0.8506602857644638,0.8208158249406592,1518,378,1484,0.9666666666666667,0.092862,0.7265409315787208,0.8194029315787208,0.0031904223455578606,0.0022910160209441153,0.0022511999999999996,3.981602094411561e-05,0.03185281675529249,0.8512557483340133,1.2,1.2,1.2,0.0,0.00869852821389878,0.00869852821389878,0.010438233856678535,0.0026532,0.0026531999999999997,4.336808689942018e-19,0.007784925308113925,0.0,0.0,1.0001618853199339,0.8186967487743609,1.0,0.86328125,0.9933786410959939,0.8372495620749663,0.9927387881690205,0.833839029201782,14,180,0.001
14,64003,0.85,1.4,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,78,164.0,0.8541666666666666,2.6333333333333333,True,True,0.38461538461538464,0.1282051282051282,1.8205128205128205,8.0,7.961538461538462,722.0,solved_or_feasible,time_limit,optimization_hard_gap,0.024886131286621094,180.02321600914001,0.17182493209838867,0.0022139374237583787,0.7171570049197816,0.7155692641878793,1687,383,1653,1.0,0.09286198200925301,0.6242950229105285,0.7171570049197815,0.003182803502244615,0.002017191583076961,0.0022511999999999996,0.0,0.0,0.7171570049197815,1.2,1.2,1.2,0.0,0.00795070229897979,0.00795070229897979,0.009540842758775748,0.0026532,0.0026531994859786577,5.140213428511675e-10,0.006887354448727486,0.0,0.0,1.0011722849735563,0.7638582202217843,1.0,0.85546875,0.9987641220409107,0.8213156922872684,0.9957013093247534,0.8127661154577739,14,180,0.001
15,65001,0.85,1.4,0.75,0.5,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,63,164.0,0.8541666666666666,2.5833333333333335,True,True,0.4603174603174603,0.19047619047619047,1.9841269841269842,8.0,8.158730158730158,637.0,solved_or_feasible,time_limit,optimization_hard_gap,0.026525020599365234,180.0208830833435,0.18858003616333008,0.04681029481205038,0.8591215846569742,0.8189058499997853,1356,368,1322,0.9333333333333333,0.092862,0.7068275791569953,0.7996895791569953,0.00318071473182736,0.0023254900068749727,0.0022511999999999996,7.42900068749731e-05,0.059432005499978485,0.8591215846569739,1.2,1.2,1.2,0.0,0.008477411125865851,0.008477411125865851,0.010172893351039023,0.0026532,0.0026532,2.710505431213761e-19,0.007519440470724518,0.0,0.0,1.0006345059157769,0.7601816138321994,1.0,0.84765625,0.999831634841146,0.8267182973783933,0.999414719197814,0.837119014799868,15,180,0.001
15,65002,0.85,1.4,0.75,0.5,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,61,164.0,0.8541666666666666,2.716666666666667,True,True,0.39344262295081966,0.26229508196721313,1.8688524590163935,9.0,8.475409836065573,693.0,solved_or_feasible,time_limit,optimization_hard_gap,0.022632122039794922,180.021910905838,6.970339775085449,0.00954711656042754,0.7330678488586908,0.726069164658935,1378,366,1344,0.9,0.09023809467702298,0.6408295833981876,0.7310676780752106,0.0030305931045472422,0.002254421582235244,0.0022511999999999996,3.2215822352442587e-06,0.002577265788195407,0.733644943863406,1.2,1.2,1.2,0.0,0.007716280221008594,0.007716280221008594,0.00925953626521031,0.0026532,0.002578231276486371,7.496872351362934e-05,0.006681125498255792,0.0,0.0,0.9999858657499548,0.7336619232898982,1.0,0.875,0.9972062390411628,0.8661996518558042,0.9992333227519651,0.832247240118873,15,180,0.001
15,65003,0.85,1.4,0.75,0.5,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,69,164.0,0.8541666666666666,2.7,True,True,0.34782608695652173,0.21739130434782608,1.7971014492753623,8.0,8.246376811594203,770.0,solved_or_feasible,optimal,optimization_hard_runtime,0.02359604835510254,18.089019060134888,1.2276561260223389,0.0008666130045825328,0.7355245883557152,0.7348871731822559,1606,374,1572,1.0,0.09286200000000006,0.6426625883557152,0.7355245883557153,0.003211771126868078,0.002167063155895123,0.0022511999999999996,0.0,0.0,0.7355245883557153,1.2,1.2,1.2,0.0,0.008122183025937606,0.008122183025937606,0.009746619631125128,0.0026532,0.0026532000000000014,0.0,0.0070934196311251245,0.0,0.0,1.0000476457167415,0.7862284883934296,1.0,0.87109375,0.9986358954283463,0.8372759683901354,0.9995558794736773,0.8654730448947546,15,180,0.001
16,66001,0.85,1.7,0.75,0.25,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,72,164.0,0.8541666666666666,2.683333333333333,True,True,0.2222222222222222,0.1527777777777778,1.9027777777777777,8.0,7.888888888888889,700.0,solved_or_feasible,time_limit,optimization_hard_gap,0.024672985076904297,180.03057217597961,4.812443971633911,0.003641066165965892,0.7323272730921137,0.7296608210356439,1790,377,1756,0.9666666666666667,0.092862,0.6394652730921137,0.7323272730921137,0.003141117830293222,0.00224545257338637,0.0022511999999999996,0.0,0.0,0.7323272730921137,1.2,1.2,1.2,0.0,0.008046535974274604,0.008046535974274604,0.009655843169129527,0.0026532,0.0026532,4.87890977618477e-19,0.007002643169129526,0.0,0.0,0.9994465563694642,0.7695204001939695,1.0,0.8671875,0.9993779498365845,0.8440659331355347,0.9967549859348961,0.8454105793349023,16,180,0.001
16,66002,0.85,1.7,0.75,0.25,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,66,147.0,0.765625,2.4,False,True,0.18181818181818182,0.16666666666666666,1.893939393939394,8.0,8.075757575757576,644.0,solved_or_feasible,time_limit,optimization_hard_gap,0.0247650146484375,180.02804517745972,0.5017490386962891,0.0013028395990884924,0.685722492440807,0.6848291060236694,1779,371,1745,0.9833333333333333,0.092862,0.592860492440807,0.685722492440807,0.0031511736581069536,0.0021922265822661774,0.0022511999999999996,0.0,0.0,0.685722492440807,1.2,1.2,1.2,0.0,0.007642318004462674,0.007642318004462674,0.009170781605355208,0.0026532,0.0026531999999999997,7.589415207398531e-19,0.006517145495431296,0.0,0.0,1.0028777357652217,0.7291930192618712,1.0,0.7734375,0.9976303341881951,0.7779188419363698,0.9984348872616889,0.7536163160620586,16,180,0.001
16,66003,0.85,1.7,0.75,0.25,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,74,162.0,0.84375,2.6166666666666667,False,True,0.1891891891891892,0.10810810810810811,1.945945945945946,8.0,7.972972972972973,659.0,solved_or_feasible,optimal,optimization_hard_runtime,0.026925086975097656,71.01866102218628,1.2409710884094238,0.0009161270760943386,0.721125772317672,0.7204651294723824,1974,379,1940,1.0,0.09286199980333013,0.6282637725143418,0.7211257723176719,0.0031429651163900623,0.0022511999999999996,0.0022511999999999996,0.0,0.0,0.7211257723176719,1.2,1.2,1.2,0.0,0.007908644354113396,0.007908644354113396,0.009490373224936073,0.0026532,0.002653199994380861,5.619139431100456e-12,0.006836632902580517,0.0,0.0,1.0030764679123432,0.7543150124974054,1.0,0.859375,0.999123652105554,0.8247359550896176,0.9996722966969007,0.8375121704481208,16,180,0.001
17,67001,0.85,1.7,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,69,150.0,0.78125,2.433333333333333,False,True,0.11594202898550725,0.18840579710144928,1.7536231884057971,9.0,8.434782608695652,705.0,solved_or_feasible,optimal,proof_harder_than_feasibility,0.02631688117980957,7.831189870834351,0.8759369850158691,0.0009318778971675281,0.7414673105393856,0.7407763535412217,2044,374,2010,0.8833333333333333,0.09286200000000001,0.6486053105393856,0.7414673105393856,0.0031849911888395745,0.002215723309702039,0.0022511999999999996,0.0,0.0,0.7414673105393856,1.2,1.2,1.2,0.0,0.008012978968429734,0.008012978968429734,0.009615574762115681,0.0026532,0.0026532,2.439454888092385e-19,0.00696237476211568,0.0,0.0,1.0008536431771475,0.7482763640752694,1.0,0.79296875,0.9964004364770902,0.7770038534679098,0.9983788172224454,0.7860482335839627,17,180,0.001
17,67002,0.85,1.7,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,79,164.0,0.8541666666666666,2.716666666666667,True,True,0.27848101265822783,0.16455696202531644,1.7468354430379747,8.0,8.354430379746836,780.0,solved_or_feasible,optimal,optimization_hard_runtime,0.026921987533569336,48.32275104522705,6.245323896408081,0.00046141184071984043,0.5951859882322532,0.5949113623698523,1999,384,1965,1.0,0.09286200000000003,0.5023239882322531,0.5951859882322531,0.0032024455775908865,0.0019378344836450015,0.0022511999999999996,0.0,0.0,0.5951859882322531,1.2,1.2,1.2,0.0,0.006944149387973516,0.006944149387973516,0.008332979265568221,0.0026532,0.0026532,0.0,0.00567977926556822,0.0,0.0,0.999985910148059,0.6984371694144943,1.0,0.8671875,0.9979285739783349,0.8549456963126509,0.9999960557525545,0.8606542724410657,17,180,0.001
17,67003,0.85,1.7,0.75,0.25,0.5,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,68,164.0,0.8541666666666666,2.6333333333333333,True,True,0.20588235294117646,0.29411764705882354,1.6911764705882353,9.0,8.205882352941176,793.0,solved_or_feasible,optimal,easy_or_medium,0.029153108596801758,6.33593487739563,1.6212129592895508,0.0005718676619307434,0.5992667471684291,0.598924045894853,1781,373,1747,0.95,0.09286199999999961,0.5064047471684295,0.5992667471684292,0.0031090576780023935,0.002005458995075621,0.0022511999999999996,0.0,0.0,0.5992667471684292,1.2,1.2,1.2,0.0,0.006931485937668259,0.006931485937668259,0.00831778312520191,0.0026532,0.0026531999999999892,1.1085967213664283e-17,0.005664583125201911,0.0,0.0,0.9991547893600087,0.671134156986819,1.0,0.87109375,0.9967296242477403,0.8341640413222404,0.999237847224129,0.8655993566348946,17,180,0.001
18,68001,0.85,1.7,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,67,153.0,0.796875,2.533333333333333,False,True,0.31343283582089554,0.14925373134328357,1.8805970149253732,9.0,8.82089552238806,690.0,solved_or_feasible,optimal,optimization_hard_runtime,0.024772167205810547,77.69010210037231,0.5395820140838623,0.0008267834816903842,0.7629922204381461,0.7623613910736295,1756,372,1722,0.95,0.092862,0.6701302204381461,0.7629922204381461,0.0031384068114785127,0.0022514580416885333,0.0022511999999999996,2.580416885336438e-07,0.00020643335082691505,0.763198653788973,1.2,1.2,1.2,0.0,0.008176337446534758,0.008176337446534758,0.00981160493584171,0.0026532,0.0026532,2.710505431213761e-19,0.007158404935841709,0.0,0.0,0.9970021393169489,0.7876047505068016,1.0,0.81640625,0.9978976961118181,0.804763627540003,0.998021453501007,0.7936491199986347,18,180,0.001
18,68002,0.85,1.7,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,64,164.0,0.8541666666666666,2.683333333333333,True,True,0.46875,0.140625,2.125,8.0,7.984375,594.0,solved_or_feasible,optimal,optimization_hard_runtime,0.03948497772216797,13.382385015487671,0.3104689121246338,0.0007685950235089327,0.7221633898033031,0.7216083386157399,1345,369,1311,0.9833333333333333,0.09286199999999997,0.6293013898033031,0.7221633898033031,0.0031577364619631066,0.002186195647872978,0.0022511999999999996,0.0,0.0,0.7221633898033031,1.2,1.2,1.2,0.0,0.007988066090279501,0.007988066090279501,0.009585679308335404,0.0026532,0.0026531999999999997,8.199278929421627e-19,0.006932479308335403,0.0,0.0,0.9996872938776865,0.7607274805087025,1.0,0.84765625,0.9977736161239872,0.8295995922367059,0.9916531182821159,0.8236275421081094,18,180,0.001
18,68003,0.85,1.7,0.75,0.5,0.3,4,10,5,5,90,1.5,0.7,8.0,48.0,0.2,0.2,0.1,70,163.0,0.8489583333333334,2.7,False,True,0.4,0.24285714285714285,1.7,9.0,8.7,802.0,solved_or_feasible,optimal,optimization_hard_runtime,0.02277398109436035,10.440429925918579,0.4028198719024658,0.000730205395908843,0.7194703674448446,0.7189450063003399,1623,375,1589,0.9833333333333333,0.09286200000000008,0.6266083674448445,0.7194703674448446,0.003112580721892067,0.002240353356543214,0.0022511999999999996,0.0,0.0,0.7194703674448446,1.2,1.2,1.2,0.0,0.007932270778225265,0.007932270778225265,0.009518724933870317,0.0026532,0.0026532000000000027,6.098637220230962e-19,0.006865079379372616,0.0,0.0,1.001506983660976,0.7588335969696022,1.0,0.859375,0.9984923167632692,0.8438363266500377,0.9997718122658226,0.8454167145148211,18,180,0.001
