job_id,category,workload_family,gpus,gpu_count_required,gpu_type_required,cpu_required,memory_required_gb,duration,duration_h,power_kw,e_kw,power,earliest_start,latest_start,slot_minutes,runtime_hours_sampled,source_trace_job
synthetic_02793,fine_tuning,fine_tuning,1,1,P100,11.908,46.0,1,0.25,0.25,0.25,0.00025,80,90,15,0.164167,openb-pod-7080
synthetic_02794,fine_tuning,fine_tuning,1,1,T4,4.0,14.900390625,1,0.25,0.07,0.07,7e-05,37,47,15,0.155556,openb-pod-5439
synthetic_02795,preprocessing,preprocessing,1,1,,4.152,10.3515625,1,0.25,0.07,0.07,7e-05,31,41,15,0.008056,openb-pod-1167
synthetic_02796,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,10,19,15,0.040556,openb-pod-1488
synthetic_02797,fine_tuning,fine_tuning,1,1,T4,11.908,46.0,1,0.25,0.07,0.07,7e-05,35,46,15,0.037778,openb-pod-8010
synthetic_02798,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,18,33,15,0.039722,openb-pod-5383
synthetic_02799,fine_tuning,fine_tuning,1,1,G2,11.3,48.0,1,0.25,0.35,0.35,0.00035,87,94,15,0.140556,openb-pod-5188
synthetic_02800,fine_tuning,fine_tuning,1,1,G2,8.0,16.0,1,0.25,0.35,0.35,0.00035,80,87,15,0.0475,openb-pod-0397
synthetic_02801,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,14,28,15,0.011389,openb-pod-2177
synthetic_02802,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.35,0.35,0.00035,50,58,15,0.030833,openb-pod-3891
synthetic_02803,preprocessing,preprocessing,1,1,,4.152,10.3515625,1,0.25,0.35,0.35,0.00035,58,71,15,0.008056,openb-pod-1174
synthetic_02804,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,87,95,15,0.021944,openb-pod-7781
synthetic_02805,fine_tuning,fine_tuning,1,1,T4,1.0,6.0,2,0.5,0.07,0.07,7e-05,78,92,15,0.346944,openb-pod-4938
synthetic_02806,preprocessing,preprocessing,1,1,,11.908,46.0,3,0.75,0.35,0.35,0.00035,37,47,15,0.586944,openb-pod-7564
synthetic_02807,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,18,28,15,0.040833,openb-pod-0505
synthetic_02808,preprocessing,preprocessing,1,1,,9.81,40.5859375,1,0.25,0.35,0.35,0.00035,41,49,15,0.09,openb-pod-6480
synthetic_02809,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.35,0.35,0.00035,6,13,15,0.020556,openb-pod-7401
synthetic_02810,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,79,84,15,0.141944,openb-pod-6190
synthetic_02811,preprocessing,preprocessing,1,1,,8.2,33.0,1,0.25,0.07,0.07,7e-05,3,7,15,0.066111,openb-pod-5790
synthetic_02812,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.25,0.25,0.00025,41,54,15,0.109444,openb-pod-7696
synthetic_02813,preprocessing,preprocessing,1,1,,11.3,48.0,8,2.0,0.25,0.25,0.00025,61,69,15,1.911944,openb-pod-6996
synthetic_02814,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,17,26,15,0.084444,openb-pod-4028
synthetic_02815,preprocessing,preprocessing,1,1,,9.81,40.5859375,1,0.25,0.25,0.25,0.00025,13,18,15,0.159444,openb-pod-0593
synthetic_02816,preprocessing,preprocessing,1,1,,11.4,47.0,11,2.75,0.25,0.25,0.00025,6,17,15,2.620278,openb-pod-0947
synthetic_02817,fine_tuning,fine_tuning,1,1,T4,11.4,47.0,1,0.25,0.07,0.07,7e-05,31,41,15,0.223889,openb-pod-0756
synthetic_02818,preprocessing,preprocessing,1,1,,16.0,32.0,1,0.25,0.25,0.25,0.00025,11,17,15,0.005,openb-pod-0189
synthetic_02819,preprocessing,preprocessing,1,1,,16.0,32.0,2,0.5,0.25,0.25,0.00025,16,29,15,0.28,openb-pod-2948
synthetic_02820,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.07,0.07,7e-05,69,75,15,0.153611,openb-pod-6789
synthetic_02821,preprocessing,preprocessing,1,1,,12.0,24.0,4,1.0,0.25,0.25,0.00025,20,27,15,0.949444,openb-pod-2807
synthetic_02822,preprocessing,preprocessing,1,1,,15.7,57.0,4,1.0,0.35,0.35,0.00035,59,67,15,0.770278,openb-pod-1793
synthetic_02823,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,4,1.0,0.07,0.07,7e-05,15,23,15,0.955278,openb-pod-3620
synthetic_02824,fine_tuning,fine_tuning,1,1,T4,4.0,22.3515625,1,0.25,0.07,0.07,7e-05,48,62,15,0.036944,openb-pod-4542
synthetic_02825,preprocessing,preprocessing,1,1,,18.708,63.0,1,0.25,0.25,0.25,0.00025,17,25,15,0.22,openb-pod-0952
synthetic_02826,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,40,50,15,0.068333,openb-pod-1060
synthetic_02827,fine_tuning,fine_tuning,1,1,T4,9.81,40.5859375,1,0.25,0.07,0.07,7e-05,90,95,15,0.115,openb-pod-5569
synthetic_02828,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,75,84,15,0.055833,openb-pod-3415
synthetic_02829,fine_tuning,fine_tuning,1,1,T4,11.908,46.0,1,0.25,0.07,0.07,7e-05,34,40,15,0.067222,openb-pod-1136
synthetic_02830,fine_tuning,fine_tuning,1,1,G2,11.3,48.0,1,0.25,0.35,0.35,0.00035,16,24,15,0.021667,openb-pod-7596
synthetic_02831,preprocessing,preprocessing,1,1,P100|T4|V100M16|V100M32,11.4,47.0,2,0.5,0.25,0.25,0.00025,90,94,15,0.34,openb-pod-2782
synthetic_02832,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,91,95,15,0.044167,openb-pod-0160
synthetic_02833,preprocessing,preprocessing,1,1,,8.2,33.0,1,0.25,0.25,0.25,0.00025,58,68,15,0.1275,openb-pod-7082
synthetic_02834,fine_tuning,fine_tuning,1,1,P100,4.0,14.900390625,5,1.25,0.25,0.25,0.00025,43,52,15,1.020278,openb-pod-0051
synthetic_02835,preprocessing,preprocessing,1,1,,6.0,18.0,2,0.5,0.35,0.35,0.00035,42,54,15,0.282778,openb-pod-0671
synthetic_02836,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.25,0.25,0.00025,29,43,15,0.074444,openb-pod-7608
synthetic_02837,fine_tuning,fine_tuning,1,1,G2,11.4,47.0,1,0.25,0.35,0.35,0.00035,34,44,15,0.154722,openb-pod-3336
synthetic_02838,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,87,95,15,0.025556,openb-pod-5573
synthetic_02839,fine_tuning,fine_tuning,1,1,P100,11.908,46.0,1,0.25,0.25,0.25,0.00025,10,14,15,0.016389,openb-pod-6203
synthetic_02840,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,47,57,15,0.024722,openb-pod-7294
synthetic_02841,preprocessing,preprocessing,1,1,,14.2,57.0,1,0.25,0.25,0.25,0.00025,19,35,15,0.015556,openb-pod-5233
synthetic_02842,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,2,0.5,0.07,0.07,7e-05,80,90,15,0.305833,openb-pod-4822
synthetic_02843,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.35,0.35,0.00035,31,43,15,0.114167,openb-pod-1893
synthetic_02844,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.07,0.07,7e-05,87,95,15,0.015556,openb-pod-1551
synthetic_02845,preprocessing,preprocessing,1,1,,16.4,123.0,1,0.25,0.25,0.25,0.00025,39,49,15,0.020833,openb-pod-6748
synthetic_02846,fine_tuning,fine_tuning,1,1,G2,11.3,48.0,5,1.25,0.35,0.35,0.00035,68,72,15,1.080833,openb-pod-4901
synthetic_02847,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,43,53,15,0.102222,openb-pod-3172
synthetic_02848,fine_tuning,fine_tuning,1,1,G2,12.0,24.0,1,0.25,0.35,0.35,0.00035,73,88,15,0.034444,openb-pod-6893
synthetic_02849,preprocessing,preprocessing,1,1,,9.81,40.5859375,3,0.75,0.25,0.25,0.00025,57,62,15,0.576111,openb-pod-6218
synthetic_02850,fine_tuning,fine_tuning,1,1,P100,11.908,46.0,1,0.25,0.25,0.25,0.00025,60,76,15,0.010833,openb-pod-5652
synthetic_02851,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.25,0.25,0.00025,37,45,15,0.073333,openb-pod-7627
synthetic_02852,preprocessing,preprocessing,1,1,,15.7,57.0,5,1.25,0.25,0.25,0.00025,35,46,15,1.089444,openb-pod-2731
synthetic_02853,preprocessing,preprocessing,1,1,,4.0,29.8017578125,4,1.0,0.07,0.07,7e-05,73,86,15,0.824444,openb-pod-3666
synthetic_02854,preprocessing,preprocessing,1,1,,4.0,22.3515625,1,0.25,0.25,0.25,0.00025,84,94,15,0.036389,openb-pod-1124
synthetic_02855,preprocessing,preprocessing,1,1,A10|G2|T4|V100M16|V100M32,4.0,24.0,5,1.25,0.25,0.25,0.00025,68,74,15,1.169167,openb-pod-5112
synthetic_02856,fine_tuning,fine_tuning,1,1,T4,8.0,29.8017578125,1,0.25,0.07,0.07,7e-05,58,69,15,0.015,openb-pod-1217
synthetic_02857,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.25,0.25,0.00025,65,69,15,0.060556,openb-pod-0585
synthetic_02858,preprocessing,preprocessing,1,1,,11.908,46.0,12,3.0,0.35,0.35,0.00035,72,80,15,2.978333,openb-pod-3954
synthetic_02859,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.35,0.35,0.00035,80,88,15,0.053333,openb-pod-0568
synthetic_02860,fine_tuning,fine_tuning,1,1,G2,11.4,47.0,2,0.5,0.35,0.35,0.00035,32,42,15,0.36,openb-pod-3561
synthetic_02861,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,80,88,15,0.014444,openb-pod-0765
synthetic_02862,training,training,1,1,V100M16|V100M32,11.3,48.0,2,0.5,0.25,0.25,0.00025,51,60,15,0.379167,openb-pod-6973
synthetic_02863,fine_tuning,fine_tuning,1,1,T4,11.4,47.0,3,0.75,0.07,0.07,7e-05,35,45,15,0.736944,openb-pod-4407
synthetic_02864,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,2,0.5,0.07,0.07,7e-05,80,92,15,0.311667,openb-pod-4432
synthetic_02865,preprocessing,preprocessing,1,1,,3.152,5.46875,2,0.5,0.25,0.25,0.00025,69,82,15,0.261111,openb-pod-5485
synthetic_02866,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,13,29,15,0.025556,openb-pod-5573
synthetic_02867,fine_tuning,fine_tuning,1,1,T4,8.0,32.0,7,1.75,0.07,0.07,7e-05,78,89,15,1.636667,openb-pod-2783
synthetic_02868,training,training,1,1,V100M16|V100M32,11.3,48.0,2,0.5,0.25,0.25,0.00025,7,15,15,0.361111,openb-pod-6684
synthetic_02869,preprocessing,preprocessing,1,1,,6.0,6.0,1,0.25,0.35,0.35,0.00035,69,74,15,0.149722,openb-pod-5097
synthetic_02870,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,87,92,15,0.054167,openb-pod-0831
synthetic_02871,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,41,51,15,0.020556,openb-pod-8001
synthetic_02872,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,18,26,15,0.1175,openb-pod-8086
synthetic_02873,preprocessing,preprocessing,1,1,,14.2,57.0,9,2.25,0.25,0.25,0.00025,11,21,15,2.086667,openb-pod-5791
synthetic_02874,preprocessing,preprocessing,1,1,,4.152,10.3515625,2,0.5,0.07,0.07,7e-05,19,31,15,0.341667,openb-pod-1141
synthetic_02875,preprocessing,preprocessing,1,1,,8.0,16.0,2,0.5,0.07,0.07,7e-05,33,39,15,0.435833,openb-pod-4236
synthetic_02876,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,0,12,15,0.042778,openb-pod-7988
synthetic_02877,preprocessing,preprocessing,1,1,,1.0,2.0,9,2.25,0.25,0.25,0.00025,55,65,15,2.156944,openb-pod-2418
synthetic_02878,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,61,69,15,0.080278,openb-pod-3380
synthetic_02879,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,64,79,15,0.048889,openb-pod-1848
synthetic_02880,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,64,76,15,0.039167,openb-pod-2039
synthetic_02881,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,3,17,15,0.016111,openb-pod-1491
synthetic_02882,preprocessing,preprocessing,1,1,,18.708,63.0,1,0.25,0.25,0.25,0.00025,9,19,15,0.027778,openb-pod-0071
synthetic_02883,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.07,0.07,7e-05,22,30,15,0.231944,openb-pod-1342
synthetic_02884,fine_tuning,fine_tuning,1,1,G2,3.152,5.46875,1,0.25,0.35,0.35,0.00035,79,92,15,0.036389,openb-pod-2277
synthetic_02885,preprocessing,preprocessing,1,1,,11.9,76.0,3,0.75,0.25,0.25,0.00025,15,25,15,0.74,openb-pod-2781
synthetic_02886,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,61,69,15,0.032222,openb-pod-1358
synthetic_02887,fine_tuning,fine_tuning,1,1,G3,3.152,5.46875,1,0.25,0.35,0.35,0.00035,47,57,15,0.075556,openb-pod-1286
synthetic_02888,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.25,0.25,0.00025,47,51,15,0.034444,openb-pod-4186
synthetic_02889,fine_tuning,fine_tuning,1,1,G3,9.81,40.5859375,1,0.25,0.35,0.35,0.00035,73,85,15,0.122222,openb-pod-7273
synthetic_02890,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,80,94,15,0.055,openb-pod-0778
synthetic_02891,preprocessing,preprocessing,1,1,,11.4,47.0,2,0.5,0.25,0.25,0.00025,17,28,15,0.271667,openb-pod-3549
synthetic_02892,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.25,0.25,0.00025,49,56,15,0.0675,openb-pod-6466
synthetic_02893,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,45,55,15,0.030556,openb-pod-7511
synthetic_02894,training,training,1,1,V100M16|V100M32,11.9,76.0,1,0.25,0.25,0.25,0.00025,25,40,15,0.174444,openb-pod-3042
synthetic_02895,preprocessing,preprocessing,1,1,A10|G2|T4|V100M16|V100M32,11.4,76.0,3,0.75,0.25,0.25,0.00025,13,23,15,0.537222,openb-pod-7816
synthetic_02896,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,45,53,15,0.036667,openb-pod-0528
synthetic_02897,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,62,72,15,0.012222,openb-pod-4092
synthetic_02898,preprocessing,preprocessing,1,1,,4.152,10.3515625,1,0.25,0.07,0.07,7e-05,83,93,15,0.011111,openb-pod-1189
synthetic_02899,preprocessing,preprocessing,1,1,,4.0,22.3515625,13,3.25,0.35,0.35,0.00035,23,36,15,3.093333,openb-pod-5019
synthetic_02900,training,training,1,1,V100M16|V100M32,18.708,63.0,1,0.25,0.25,0.25,0.00025,34,45,15,0.063611,openb-pod-6252
synthetic_02901,preprocessing,preprocessing,1,1,,4.0,22.3515625,11,2.75,0.25,0.25,0.00025,26,36,15,2.684167,openb-pod-4774
synthetic_02902,preprocessing,preprocessing,1,1,,18.708,63.0,2,0.5,0.07,0.07,7e-05,4,12,15,0.405833,openb-pod-2028
synthetic_02903,fine_tuning,fine_tuning,1,1,T4,18.708,63.0,1,0.25,0.07,0.07,7e-05,50,61,15,0.121944,openb-pod-5684
synthetic_02904,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,90,95,15,0.083611,openb-pod-0192
synthetic_02905,preprocessing,preprocessing,1,1,,16.0,64.0,3,0.75,0.25,0.25,0.00025,57,72,15,0.506944,openb-pod-5601
synthetic_02906,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,1,0.25,0.07,0.07,7e-05,84,89,15,0.025278,openb-pod-5352
synthetic_02907,preprocessing,preprocessing,1,1,,11.3,48.0,2,0.5,0.35,0.35,0.00035,73,83,15,0.3625,openb-pod-6209
synthetic_02908,preprocessing,preprocessing,1,1,,11.9,76.0,3,0.75,0.35,0.35,0.00035,4,15,15,0.74,openb-pod-2781
synthetic_02909,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.15,0.15,0.00015,38,49,15,0.119167,openb-pod-6275
synthetic_02910,preprocessing,preprocessing,1,1,,4.0,29.8017578125,8,2.0,0.35,0.35,0.00035,60,70,15,1.859167,openb-pod-2641
synthetic_02911,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,0,8,15,0.055278,openb-pod-0200
synthetic_02912,fine_tuning,fine_tuning,1,1,P100,3.152,5.46875,1,0.25,0.25,0.25,0.00025,70,77,15,0.089444,openb-pod-5425
synthetic_02913,fine_tuning,fine_tuning,1,1,T4,6.0,16.0,2,0.5,0.07,0.07,7e-05,25,40,15,0.499722,openb-pod-1415
synthetic_02914,preprocessing,preprocessing,1,1,,8.2,33.0,2,0.5,0.25,0.25,0.00025,23,33,15,0.35,openb-pod-5499
synthetic_02915,preprocessing,preprocessing,1,1,,11.908,46.0,5,1.25,0.25,0.25,0.00025,22,34,15,1.17,openb-pod-3810
synthetic_02916,fine_tuning,fine_tuning,1,1,G2,12.0,16.0,1,0.25,0.35,0.35,0.00035,35,42,15,0.130278,openb-pod-6819
synthetic_02917,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,15,20,15,0.064444,openb-pod-1461
synthetic_02918,preprocessing,preprocessing,1,1,,4.0,24.0,6,1.5,0.35,0.35,0.00035,44,53,15,1.303611,openb-pod-6482
synthetic_02919,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.07,0.07,7e-05,79,86,15,0.030833,openb-pod-3891
synthetic_02920,preprocessing,preprocessing,1,1,,3.152,5.46875,3,0.75,0.25,0.25,0.00025,60,70,15,0.632222,openb-pod-6907
synthetic_02921,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,7,16,15,0.025556,openb-pod-7829
synthetic_02922,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.07,0.07,7e-05,81,93,15,0.195833,openb-pod-4250
synthetic_02923,preprocessing,preprocessing,1,1,,4.0,22.3515625,1,0.25,0.25,0.25,0.00025,37,48,15,0.201944,openb-pod-7254
synthetic_02924,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,2,12,15,0.042222,openb-pod-0669
synthetic_02925,preprocessing,preprocessing,1,1,,11.4,76.0,1,0.25,0.25,0.25,0.00025,26,38,15,0.011944,openb-pod-6339
synthetic_02926,preprocessing,preprocessing,1,1,,8.2,33.0,3,0.75,0.25,0.25,0.00025,64,73,15,0.532778,openb-pod-6432
synthetic_02927,preprocessing,preprocessing,1,1,,15.7,57.0,3,0.75,0.35,0.35,0.00035,26,36,15,0.505,openb-pod-2674
synthetic_02928,fine_tuning,fine_tuning,1,1,G3,11.3,48.0,1,0.25,0.35,0.35,0.00035,40,55,15,0.075833,openb-pod-5335
synthetic_02929,fine_tuning,fine_tuning,1,1,P100,4.0,29.8017578125,1,0.25,0.25,0.25,0.00025,16,31,15,0.021944,openb-pod-0633
synthetic_02930,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.15,0.15,0.00015,2,11,15,0.041111,openb-pod-1822
synthetic_02931,preprocessing,preprocessing,1,1,,11.908,46.0,2,0.5,0.35,0.35,0.00035,45,55,15,0.3825,openb-pod-4345
synthetic_02932,preprocessing,preprocessing,1,1,,9.81,40.5859375,5,1.25,0.25,0.25,0.00025,79,89,15,1.221111,openb-pod-6808
synthetic_02933,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,58,69,15,0.055833,openb-pod-3415
synthetic_02934,preprocessing,preprocessing,1,1,,11.4,76.0,1,0.25,0.07,0.07,7e-05,78,86,15,0.115833,openb-pod-6631
synthetic_02935,preprocessing,preprocessing,1,1,G2|P100|T4|V100M16|V100M32,8.0,29.8017578125,1,0.25,0.35,0.35,0.00035,3,17,15,0.035556,openb-pod-6049
synthetic_02936,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,3,0.75,0.07,0.07,7e-05,0,7,15,0.503611,openb-pod-6625
synthetic_02937,preprocessing,preprocessing,1,1,,18.708,63.0,1,0.25,0.25,0.25,0.00025,63,73,15,0.019444,openb-pod-7403
synthetic_02938,fine_tuning,fine_tuning,1,1,P100,3.152,5.46875,1,0.25,0.25,0.25,0.00025,73,82,15,0.002778,openb-pod-1696
synthetic_02939,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.07,0.07,7e-05,10,22,15,0.164722,openb-pod-7699
synthetic_02940,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.25,0.25,0.00025,70,78,15,0.012778,openb-pod-3688
synthetic_02941,fine_tuning,fine_tuning,1,1,T4,8.0,29.8017578125,1,0.25,0.07,0.07,7e-05,78,82,15,0.01,openb-pod-2843
synthetic_02942,fine_tuning,fine_tuning,1,1,T4,24.2,91.0,2,0.5,0.07,0.07,7e-05,30,35,15,0.314722,openb-pod-6070
synthetic_02943,preprocessing,preprocessing,1,1,,8.2,33.0,2,0.5,0.25,0.25,0.00025,75,85,15,0.359722,openb-pod-2074
synthetic_02944,fine_tuning,fine_tuning,1,1,P100,3.152,5.46875,1,0.25,0.25,0.25,0.00025,9,18,15,0.040833,openb-pod-0610
synthetic_02945,preprocessing,preprocessing,1,1,,8.0,16.0,2,0.5,0.25,0.25,0.00025,0,11,15,0.383611,openb-pod-0282
synthetic_02946,preprocessing,preprocessing,1,1,,12.0,15.0,16,4.0,0.35,0.35,0.00035,41,51,15,3.818611,openb-pod-5718
synthetic_02947,fine_tuning,fine_tuning,1,1,T4,4.0,29.8017578125,1,0.25,0.07,0.07,7e-05,26,35,15,0.018333,openb-pod-1706
synthetic_02948,preprocessing,preprocessing,1,1,,11.908,46.0,3,0.75,0.25,0.25,0.00025,72,84,15,0.699722,openb-pod-6229
synthetic_02949,preprocessing,preprocessing,1,1,,3.152,5.46875,2,0.5,0.35,0.35,0.00035,10,25,15,0.409444,openb-pod-0642
synthetic_02950,fine_tuning,fine_tuning,1,1,P100,3.152,5.46875,1,0.25,0.25,0.25,0.00025,79,92,15,0.003056,openb-pod-7157
synthetic_02951,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,57,71,15,0.127222,openb-pod-3994
synthetic_02952,fine_tuning,fine_tuning,1,1,G2,11.3,48.0,2,0.5,0.35,0.35,0.00035,0,8,15,0.322222,openb-pod-5829
synthetic_02953,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,76,86,15,0.036111,openb-pod-7200
synthetic_02954,preprocessing,preprocessing,1,1,,12.0,24.0,3,0.75,0.07,0.07,7e-05,3,10,15,0.599444,openb-pod-4034
synthetic_02955,fine_tuning,fine_tuning,1,1,T4,15.7,57.0,3,0.75,0.07,0.07,7e-05,39,52,15,0.580278,openb-pod-2503
synthetic_02956,fine_tuning,fine_tuning,1,1,P100,3.152,5.46875,1,0.25,0.25,0.25,0.00025,44,54,15,0.231389,openb-pod-3445
synthetic_02957,preprocessing,preprocessing,1,1,,15.7,57.0,1,0.25,0.35,0.35,0.00035,11,18,15,0.016667,openb-pod-2998
synthetic_02958,preprocessing,preprocessing,1,1,,11.4,47.0,3,0.75,0.25,0.25,0.00025,40,53,15,0.5375,openb-pod-2828
synthetic_02959,preprocessing,preprocessing,1,1,,4.0,14.900390625,7,1.75,0.25,0.25,0.00025,56,66,15,1.63,openb-pod-4220
synthetic_02960,fine_tuning,fine_tuning,1,1,G3,4.0,24.0,5,1.25,0.35,0.35,0.00035,23,33,15,1.110833,openb-pod-4762
synthetic_02961,preprocessing,preprocessing,1,1,,11.908,46.0,3,0.75,0.35,0.35,0.00035,40,50,15,0.699722,openb-pod-6229
synthetic_02962,fine_tuning,fine_tuning,1,1,T4,4.152,10.3515625,1,0.25,0.07,0.07,7e-05,71,80,15,0.008333,openb-pod-1974
synthetic_02963,preprocessing,preprocessing,1,1,,4.0,14.900390625,2,0.5,0.25,0.25,0.00025,35,46,15,0.276111,openb-pod-3474
synthetic_02964,preprocessing,preprocessing,1,1,,4.0,24.0,5,1.25,0.25,0.25,0.00025,15,23,15,1.123056,openb-pod-7163
synthetic_02965,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,1,0.25,0.07,0.07,7e-05,19,26,15,0.013333,openb-pod-4717
synthetic_02966,preprocessing,preprocessing,1,1,P100|V100M16|V100M32,11.4,47.0,1,0.25,0.25,0.25,0.00025,8,16,15,0.049167,openb-pod-4556
synthetic_02967,fine_tuning,fine_tuning,1,1,T4,4.0,14.900390625,2,0.5,0.07,0.07,7e-05,2,12,15,0.355833,openb-pod-4230
synthetic_02968,fine_tuning,fine_tuning,1,1,G2,12.0,24.0,9,2.25,0.35,0.35,0.00035,11,19,15,2.199167,openb-pod-2070
synthetic_02969,fine_tuning,fine_tuning,1,1,P100,3.152,5.46875,1,0.25,0.25,0.25,0.00025,81,92,15,0.061111,openb-pod-3395
synthetic_02970,preprocessing,preprocessing,1,1,,8.2,33.0,1,0.25,0.35,0.35,0.00035,21,31,15,0.100833,openb-pod-5733
synthetic_02971,preprocessing,preprocessing,1,1,P100|V100M16|V100M32,11.3,48.0,1,0.25,0.25,0.25,0.00025,64,72,15,0.099722,openb-pod-6675
synthetic_02972,preprocessing,preprocessing,1,1,,4.152,10.3515625,1,0.25,0.07,0.07,7e-05,27,41,15,0.008333,openb-pod-1945
synthetic_02973,preprocessing,preprocessing,1,1,,16.0,32.0,2,0.5,0.25,0.25,0.00025,45,55,15,0.398333,openb-pod-5219
synthetic_02974,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,68,75,15,0.050278,openb-pod-0273
synthetic_02975,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,90,95,15,0.07,openb-pod-3384
synthetic_02976,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,32,37,15,0.101389,openb-pod-7480
synthetic_02977,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,25,33,15,0.034167,openb-pod-1404
synthetic_02978,preprocessing,preprocessing,1,1,,6.0,12.0,2,0.5,0.35,0.35,0.00035,83,89,15,0.3,openb-pod-6272
